node1,node2,flow,AFRC,class
15,6070,0.0476190476190476,-88,1
15,6073,0.0833333333333333,-83,1
15,6105,0.0277777777777777,-86,1
16,223,0.016,-127,1
16,760,0.028,-84,1
16,1124,0.12,-123,1
16,1125,0.02,-119,1
16,1689,0.004,-135,1
16,1807,0.068,-123,1
16,1955,0.02,-122,1
16,2039,0.012,-80,1
16,2164,0.004,-53,1
16,2285,0.004,-142,1
16,2286,0.004,-148,1
16,2569,0.012,-159,1
16,3047,0.004,-119,1
16,3049,0.12,-78,1
16,3721,0.048,-153,1
16,3722,0.004,-162,1
16,3734,0.004,-125,1
16,3901,0.004,-12,0
16,4416,0.016,-156,1
16,4417,0.06,-115,1
16,5196,0.064,-119,1
16,5199,0.112,-166,1
16,5200,0.012,-108,1
16,5671,0.008,-115,1
16,5694,0.02,-129,1
16,5697,0.032,-146,1
16,6368,0.004,-101,1
16,6369,0.104,-163,1
17,1148,0.1322957198443579,-50,1
17,2186,0.0038910505836575,-47,1
17,2338,0.0155642023346303,-91,1
17,2943,0.0038910505836575,-56,1
17,4936,0.1400778210116731,-50,1
17,4940,0.0038910505836575,-52,1
17,4956,0.0077821011673151,-48,1
17,5017,0.1167315175097276,-52,1
18,564,-0.0390625,-12,0
18,599,0.01171875,-55,1
18,869,0.0078125,4,0
18,870,0.0546875,-15,0
18,941,0.015625,7,0
18,978,0.0663447342519685,2,0
18,1284,0.0078125,-62,1
18,1285,0.0078125,-47,1
18,1341,0.00390625,-160,1
18,1344,0.00390625,-102,1
18,1864,0.0078125,-122,1
18,2032,0.050765931372549,15,0
18,2033,0.0078125,5,0
18,2037,0.00390625,4,0
18,2268,0.046875,-77,1
18,2305,-0.0079047736220472,4,0
18,2718,0.02734375,-49,1
18,2720,0.0078125,-101,1
18,2875,0.00390625,-152,1
18,2878,0.00390625,-162,1
18,3108,-0.0196844362745098,2,0
18,3110,0.01171875,-5,0
18,3159,0.00390625,2,0
18,3161,-0.0155490029182879,2,0
18,3261,0.00390625,-105,1
18,3264,0.02734375,-15,0
18,4348,0.01171875,-57,1
18,4349,0.00390625,-1,0
18,4350,0.00390625,-51,1
18,4353,-0.0113567808880308,8,0
18,4360,0.00390625,-109,1
18,4389,0.00390625,-125,1
18,4391,0.01953125,-57,1
18,4392,0.02734375,3,0
18,4396,0.00390625,-75,1
18,4398,-0.0194096546692607,23,0
18,4625,0.0001211240310077,6,0
18,4629,-0.02734375,7,0
18,4727,0.00390625,-174,1
18,4733,-0.0197157972440944,-8,0
18,4735,0.0508116488326848,15,0
18,5646,0.0078125,-64,1
18,5800,0.00390625,-123,1
18,5814,3.028100775193804e-05,15,0
18,5826,0.00390625,-114,1
20,2261,0.2857142857142857,0,0
21,1808,0.328125,-54,1
21,3116,0.0078125,-11,0
21,3182,0.0078276994163424,-15,0
