node1,node2,flow,betweenness,degree,class
12426,24874,1.0,1.3681420409444964e-08,3,1
6134,17713,1.0,2.7362840818889926e-09,2,1
12430,24877,1.0,1.094513632755597e-08,4,1
12431,24878,1.0,2.7362840818889926e-09,2,1
12432,24879,1.0,2.7362840818889926e-09,2,1
9661,21523,1.0,8.208852245666977e-09,3,1
12436,24884,1.0,2.7362840818889926e-09,2,1
12417,24869,1.0,2.7362840818889926e-09,2,1
12404,24857,1.0,2.7362840818889926e-09,2,1
2619,4007,1.0,1.3681420409444964e-08,6,1
12406,24858,1.0,2.7362840818889926e-09,2,1
9673,21535,1.0,2.7362840818889926e-09,2,1
12408,24859,1.0,2.7362840818889926e-09,2,1
12410,24860,1.0,2.7362840818889926e-09,2,1
6108,17691,1.0,2.7362840818889926e-09,2,1
6114,9814,1.0,1.094513632755597e-08,4,1
12412,24865,1.0,1.6417704491333955e-08,3,1
9669,21434,1.0,8.208852245666977e-09,3,1
2624,14936,1.0,2.7362840818889926e-09,2,1
12413,18225,1.0,2.7362840818889926e-09,4,1
6119,17698,1.0,2.7362840818889926e-09,2,1
6120,17699,1.0,5.472568163777985e-09,3,1
12414,23381,1.0,2.7362840818889927e-08,3,1
12415,24867,1.0,2.7362840818889926e-09,2,1
12369,24822,1.0,2.7362840818889926e-09,2,1
12324,17447,1.0,1.3681420409444964e-08,3,1
9741,21619,1.0,2.7362840818889926e-09,2,1
12329,24769,1.0,5.472568163777985e-09,3,1
7692,9740,-1.0,7.387967021100281e-08,5,1
2707,15008,1.0,5.472568163777985e-09,3,1
6028,17608,1.0,2.7362840818889926e-09,2,1
9737,21615,1.0,2.7362840818889926e-09,2,1
12331,24775,1.0,5.472568163777985e-09,3,1
12332,24776,1.0,2.7362840818889926e-09,2,1
12335,24782,1.0,2.7362840818889926e-09,2,1
9734,21612,1.0,2.7362840818889926e-09,2,1
6039,17618,1.0,2.7362840818889926e-09,2,1
8980,12325,-1.0,1.094513632755597e-08,6,1
6041,17622,1.0,2.7362840818889926e-09,2,1
9745,18536,1.0,1.094513632755597e-08,3,1
12307,13709,1.0,5.472568163777985e-09,3,1
12310,24744,1.0,2.7362840818889926e-09,2,1
6010,17009,1.0,2.7362840818889926e-09,4,1
6012,17590,1.0,1.3681420409444964e-08,3,1
9759,10621,1.0,5.472568163777985e-09,3,1
12314,24753,1.0,2.7362840818889926e-09,2,1
9756,21637,1.0,5.472568163777985e-09,3,1
9754,21635,1.0,8.208852245666977e-09,3,1
2724,11561,1.0,5.472568163777985e-09,3,1
12322,24762,1.0,5.472568163777985e-09,3,1
9749,21630,1.0,2.7362840818889926e-09,2,1
9748,21626,1.0,5.472568163777985e-09,3,1
6022,17601,1.0,2.7362840818889926e-09,2,1
12337,24788,1.0,1.094513632755597e-08,3,1
12367,24821,1.0,2.7362840818889926e-09,2,1
12352,23503,1.0,5.472568163777985e-09,3,1
6057,17635,1.0,2.7362840818889926e-09,2,1
12356,13241,1.0,1.3681420409444964e-08,4,1
12358,13801,1.0,1.094513632755597e-08,3,1
9713,21587,1.0,4.378054531022388e-08,3,1
12360,24816,1.0,2.7362840818889926e-09,2,1
2676,14977,1.0,2.7362840818889926e-09,2,1
12362,24818,1.0,2.7362840818889926e-09,2,1
9706,21573,1.0,2.7362840818889926e-09,2,1
2685,14988,1.0,2.7362840818889926e-09,2,1
12351,24810,1.0,2.7362840818889926e-09,2,1
9721,21597,1.0,2.7362840818889926e-09,2,1
2700,15001,1.0,2.7362840818889926e-09,2,1
9728,21609,1.0,2.7362840818889926e-09,2,1
12339,24790,1.0,2.7362840818889926e-09,2,1
12340,24794,1.0,2.7362840818889926e-09,2,1
9726,21604,1.0,2.7362840818889926e-09,2,1
9725,21603,1.0,2.7362840818889926e-09,2,1
1065,9724,-1.0,0.000619197134033097,76,0
2693,14993,1.0,2.7362840818889926e-09,2,1
2692,13800,1.0,1.094513632755597e-08,4,1
12209,12346,-1.0,4.378054531022388e-08,4,1
6051,13215,1.0,5.472568163777985e-09,3,1
12348,24806,1.0,2.7362840818889926e-09,2,1
12349,19950,1.0,5.472568163777985e-09,3,1
12350,24807,1.0,2.7362840818889926e-09,2,1
9723,21600,1.0,2.7362840818889926e-09,2,1
9654,21513,1.0,2.7362840818889926e-09,2,1
6141,17718,1.0,2.7362840818889926e-09,2,1
2476,14861,1.0,2.7362840818889926e-09,2,1
12530,20395,1.0,2.7362840818889926e-09,4,1
6241,17800,1.0,2.7362840818889926e-09,2,1
6244,17801,1.0,1.915398857322295e-08,3,1
6246,17803,1.0,2.7362840818889926e-09,2,1
12532,24996,1.0,2.7362840818889926e-09,2,1
12534,25001,1.0,2.7362840818889926e-09,2,1
12537,25003,1.0,2.7362840818889926e-09,2,1
6253,17810,1.0,2.7362840818889926e-09,2,1
12540,25007,1.0,2.7362840818889926e-09,2,1
12529,24990,1.0,2.7362840818889926e-09,2,1
12513,24974,1.0,2.7362840818889926e-09,2,1
12514,24975,1.0,2.7362840818889926e-09,2,1
6222,17788,1.0,2.7362840818889926e-09,2,1
6225,17791,1.0,2.7362840818889926e-09,2,1
12516,24976,1.0,8.208852245666977e-09,3,1
10849,12519,-1.0,5.472568163777985e-09,3,1
12521,24977,1.0,2.7362840818889926e-09,2,1
12522,24979,1.0,8.208852245666977e-09,3,1
12523,24981,1.0,2.7362840818889926e-09,2,1
12526,24986,1.0,5.472568163777985e-09,3,1
12528,24989,1.0,2.7362840818889926e-09,2,1
12543,25012,1.0,2.7362840818889926e-09,2,1
9652,21507,1.0,2.7362840818889926e-09,2,1
9549,9736,1.0,1.094513632755597e-08,5,1
5715,6279,-1.0,6.931919674118781e-09,6,1
12560,25030,1.0,2.7362840818889926e-09,2,1
921,6280,-1.0,9.973358213321974e-05,147,0
6283,17836,1.0,2.7362840818889926e-09,2,1
9543,21382,1.0,2.7362840818889926e-09,2,1
2425,14827,1.0,2.7362840818889926e-09,2,1
2424,11003,1.0,2.7362840818889926e-09,5,1
6296,17841,1.0,2.7362840818889926e-09,2,1
6297,17845,1.0,2.7362840818889926e-09,2,1
9532,21361,1.0,2.7362840818889926e-09,2,1
12558,25025,1.0,2.7362840818889926e-09,2,1
12544,25013,1.0,2.7362840818889926e-09,2,1
