node1,node2,flow,degree,class
1262,5068,-0.0954095104831975,40,0
1579,1740,-0.0953048087845513,29,0
1579,1740,-0.0953048087845513,29,0
2704,6735,-0.0952380952380952,30,0
4,1946,-0.0952380952380952,33,0
348,1843,-0.0952380952380952,38,0
75,7768,-0.0952380952380952,49,0
861,2114,-0.0951884190519742,35,0
861,2114,-0.0951884190519742,35,0
1773,14768,0.0949820788530465,48,0
36,261,0.094911089899954,41,0
36,261,0.094911089899954,41,0
411,3545,-0.0948462814134455,111,0
411,3545,-0.0948462814134455,111,0
305,596,0.0948071696133855,26,0
305,596,0.0948071696133855,26,0
453,14384,0.0946882217090069,26,0
368,594,-0.0946623508504696,26,0
368,594,-0.0946623508504696,26,0
60,494,-0.0946610164706413,28,0
60,494,-0.0946610164706413,28,0
525,2928,0.0943683409436834,43,0
178,2072,0.0943610087843581,63,0
716,5248,-0.0943396226415094,28,0
232,5410,0.0943040362127499,63,0
1260,2070,-0.0942672392993292,50,0
1260,2070,-0.0942672392993292,50,0
793,2336,-0.0942622950819672,33,0
1250,7684,0.094240837696335,26,0
183,1514,-0.0942224003664681,57,0
183,1514,-0.0942224003664681,57,0
886,3392,-0.094017094017094,46,0
912,10231,0.0938628158844765,27,0
37,3798,-0.09375,35,0
2032,2457,-0.0936863543788187,34,0
210,270,-0.0936037384873644,31,0
210,270,-0.0936037384873644,31,0
2238,3544,-0.0934579439252336,26,0
2639,25495,0.0934579439252336,5,1
1593,21503,0.0933333333333333,5,1
196,396,0.0932504409171076,30,0
196,396,0.0932504409171076,30,0
149,1678,-0.0932268690643601,40,0
149,1678,-0.0932268690643601,40,0
4,308,-0.0932169773899246,76,0
532,853,-0.0931937172774869,42,0
338,784,-0.0930232558139534,26,0
93,1223,-0.0930232342119661,77,0
93,1223,-0.0930232342119661,77,0
845,2045,-0.0927318295739348,34,0
845,2045,-0.0927318295739348,34,0
2,44,-0.0926485397784491,88,0
963,972,-0.0926365795724465,28,0
318,2963,-0.0925530166036495,27,0
318,2963,-0.0925530166036495,27,0
2463,15456,0.0925,26,0
283,2083,-0.0921868196916995,52,0
283,2083,-0.0921868196916995,52,0
2418,2457,0.0921052631578947,43,0
2060,2844,-0.0920245398773006,38,0
33,44,-0.0918429003021148,59,0
117,1408,-0.0918379273792778,31,0
117,1408,-0.0918379273792778,31,0
12,1253,-0.0917874396135265,54,0
182,1990,-0.0917827659552951,112,0
182,1990,-0.0917827659552951,112,0
1585,24470,0.0916666666666666,5,1
309,4387,0.0916230366492146,30,0
522,1411,0.0915032679738562,32,0
12,465,-0.0914004578864529,56,0
12,465,-0.0914004578864529,56,0
56,287,0.0911518425284945,43,0
56,287,0.0911518425284945,43,0
1259,2819,-0.0909090909090909,31,0
1182,25031,0.0909090909090909,5,1
343,3111,-0.0909090909090909,27,0
1646,8834,0.0907029478458049,27,0
51,7227,-0.090699276610403,58,0
51,7227,-0.090699276610403,58,0
55,1241,-0.0906801007556675,30,0
45,559,-0.0904982193933806,157,0
45,559,-0.0904982193933806,157,0
1582,7591,0.0902394106813996,26,0
223,14137,0.0902285263987391,51,0
2336,2617,0.0901639344262295,30,0
921,2193,-0.09009009009009,152,0
1001,1773,0.0900473933649289,56,0
921,1010,-0.09,160,0
411,1470,-0.0897644960954313,108,0
411,1470,-0.0897644960954313,108,0
84,758,-0.0897226631525352,32,0
84,758,-0.0897226631525352,32,0
33,3607,-0.0895720853156572,36,0
33,3607,-0.0895720853156572,36,0
2702,3346,0.0895522388059701,33,0
54,1045,-0.0894941634241245,26,0
420,3527,-0.0894106813996316,26,0
420,3527,-0.0894106813996316,26,0
348,5186,-0.0893672537508153,45,0
348,5186,-0.0893672537508153,45,0
1328,5681,0.0893617021276595,34,0
678,6842,0.0893321769297484,48,0
2144,5409,-0.0892857142857142,73,0
6675,7516,0.0892018779342723,27,0
293,3799,-0.0891347887630022,59,0
293,3799,-0.0891347887630022,59,0
34,50,-0.0889962542806015,83,0
34,50,-0.0889962542806015,83,0
758,10100,0.0889464594127806,28,0
2024,2278,-0.0888888888888888,26,0
149,2004,-0.0888888888888888,43,0
604,2430,-0.0887573964497041,39,0
633,6692,0.0886627906976744,28,0
1121,2964,-0.0886590229312063,29,0
1121,2964,-0.0886590229312063,29,0
1325,2884,-0.0886363636363636,37,0
3040,7227,-0.0885189927443448,27,0
3040,7227,-0.0885189927443448,27,0
227,661,0.0884737778445964,41,0
227,661,0.0884737778445964,41,0
1320,14662,0.0884146341463414,47,0
224,862,-0.0883534136546184,33,0
1851,2335,-0.0883076235188911,33,0
1851,2335,-0.0883076235188911,33,0
340,853,-0.0882709683149848,50,0
340,853,-0.0882709683149848,50,0
183,1254,-0.0882485875706214,57,0
183,1254,-0.0882485875706214,57,0
2129,17032,0.088235294117647,26,0
2209,2706,-0.0882267017236342,42,0
2209,2706,-0.0882267017236342,42,0
142,188,-0.0881136626231559,27,0
142,188,-0.0881136626231559,27,0
297,2109,-0.0881057268722467,37,0
49,321,-0.0880607035265385,48,0
49,321,-0.0880607035265385,48,0
1565,2029,-0.0879803186504217,28,0
1565,2029,-0.0879803186504217,28,0
972,1758,0.0878859857482185,31,0
697,14385,0.0878524945770065,27,0
2704,8360,-0.0877242648359814,32,0
2704,8360,-0.0877242648359814,32,0
4,462,-0.087719298245614,28,0
360,3697,-0.0877178611485677,32,0
360,3697,-0.0877178611485677,32,0
2060,2176,-0.0876494023904382,41,0
80,342,-0.0876105195945285,104,0
80,342,-0.0876105195945285,104,0
364,593,-0.0876056777550935,42,0
364,593,-0.0876056777550935,42,0
2830,8212,-0.0875336021505376,29,0
2830,8212,-0.0875336021505376,29,0
715,959,0.0875019531685974,41,0
715,959,0.0875019531685974,41,0
559,4229,0.087431693989071,26,0
830,3593,0.0873493975903614,26,0
1328,4183,0.0872340425531914,33,0
203,7300,0.0871165644171779,40,0
1632,3716,0.0870161082090293,28,0
1632,3716,0.0870161082090293,28,0
1664,3761,-0.0869442084395355,26,0
1664,3761,-0.0869442084395355,26,0
1818,14775,0.0867430441898527,26,0
177,1407,-0.0866261398176291,74,0
56,1219,-0.0865800865800865,36,0
594,2144,0.0865509187021854,72,0
594,2144,0.0865509187021854,72,0
1529,4187,-0.0864741641337386,30,0
1529,4187,-0.0864741641337386,30,0
46,451,0.0862880451835582,27,0
360,3633,-0.0862173963745675,37,0
360,3633,-0.0862173963745675,37,0
1596,25412,0.0862068965517241,5,1
86,314,0.0861766519504561,35,0
86,314,0.0861766519504561,35,0
93,384,-0.0860871959703969,72,0
93,384,-0.0860871959703969,72,0
991,1386,-0.0860523153711063,38,0
991,1386,-0.0860523153711063,38,0
2830,8134,0.086021505376344,28,0
411,916,-0.085972850678733,111,0
34,2174,-0.0859666821530497,101,0
34,2174,-0.0859666821530497,101,0
2109,3037,-0.0859375,27,0
4,580,-0.0859259259259259,36,0
1072,5055,0.0856031128404669,46,0
51,2566,-0.0855808909853986,76,0
51,2566,-0.0855808909853986,76,0
3333,14364,0.0854922279792746,27,0
730,2144,0.0854406646026038,69,0
730,2144,0.0854406646026038,69,0
68,11401,0.0853743876836948,40,0
1443,23856,0.0852713178294573,5,1
230,2504,-0.0851894009056251,26,0
230,2504,-0.0851894009056251,26,0
1328,15299,0.0851063829787234,29,0
37,4915,-0.0851063829787234,34,0
181,427,0.0849721706864564,59,0
717,14689,0.0849478390461997,26,0
86,2457,-0.0848735753557986,49,0
86,2457,-0.0848735753557986,49,0
210,2060,-0.0846905537459283,51,0
2101,15030,0.0845864661654135,42,0
921,4669,-0.0844767644420723,157,0
921,4669,-0.0844767644420723,157,0
74,777,-0.0844444444444444,38,0
648,5570,0.0843657817109144,45,0
1092,4356,0.0841487279843444,30,0
233,7651,0.0840950639853747,34,0
203,3586,-0.0839286738145748,44,0
203,3586,-0.0839286738145748,44,0
1036,1121,0.0838784815145207,30,0
1036,1121,0.0838784815145207,30,0
1369,3163,0.0838445807770961,28,0
2540,4340,-0.0837004405286343,26,0
719,3327,-0.0836837403865007,31,0
719,3327,-0.0836837403865007,31,0
1407,12174,0.0835866261398176,52,0
112,135,0.0835173940877007,53,0
112,135,0.0835173940877007,53,0
37,5507,-0.0833333333333333,30,0
11,2418,-0.0833333333333333,77,0
4098,4702,-0.0832678711704634,28,0
4098,4702,-0.0832678711704634,28,0
487,6830,0.0832214765100671,37,0
58,268,0.0831300521356483,26,0
58,268,0.0831300521356483,26,0
1561,1854,-0.0829875518672199,26,0
604,4503,0.0829383886255924,37,0
921,4097,-0.0828729281767955,160,0
1582,8164,0.0828729281767955,29,0
755,2044,-0.0827764636309875,40,0
755,2044,-0.0827764636309875,40,0
364,2925,-0.0826002166847237,43,0
364,2925,-0.0826002166847237,43,0
776,2100,0.0825688073394495,30,0
38,63,0.0825582212425709,60,0
38,63,0.0825582212425709,60,0
2463,10571,0.0825,28,0
686,933,-0.0824742268041237,28,0
738,771,0.0823589532373826,26,0
738,771,0.0823589532373826,26,0
886,4710,-0.0823529411764705,38,0
253,1524,-0.0822784810126582,28,0
2446,4633,0.0821256038647343,41,0
1320,1941,-0.082051282051282,58,0
755,1134,-0.0820224719101123,50,0
755,1134,-0.0820224719101123,50,0
56,2392,-0.081967213114754,36,0
4577,9203,0.0818965517241379,28,0
355,3660,-0.0818965517241379,28,0
4755,19688,0.0817307692307692,26,0
2,43,0.0815620229957812,87,0
2,43,0.0815620229957812,87,0
921,1320,-0.0814378715122797,189,0
921,1320,-0.0814378715122797,189,0
1358,11262,0.0814285714285714,30,0
1358,1376,0.0814285714285714,41,0
360,1892,-0.0812994325864549,39,0
360,1892,-0.0812994325864549,39,0
16,1499,-0.08125,56,0
494,5096,0.0812182741116751,27,0
12,154,-0.0810535966241214,58,0
12,154,-0.0810535966241214,58,0
68,134,-0.0810234541577825,58,0
568,1760,0.0808695652173913,57,0
1092,2646,-0.0807600950118764,51,0
101,1601,-0.0807017543859649,65,0
34,1517,-0.0804597701149425,71,0
1,81,0.080262336039975,46,0
648,2181,0.0802359882005899,45,0
853,2508,-0.0802094240837696,36,0
853,2508,-0.0802094240837696,36,0
360,3865,0.0800367985280588,35,0
1781,6598,-0.08,26,0
238,777,-0.08,32,0
2024,6598,-0.08,26,0
163,1809,-0.08,30,0
68,6675,-0.0798122065727699,58,0
2116,6675,-0.0798122065727699,46,0
245,724,0.0798004987531172,30,0
516,2034,-0.0797546012269938,34,0
45,293,-0.0796046087745599,193,0
45,293,-0.0796046087745599,193,0
2884,3943,0.0795454545454545,26,0
384,14287,0.0794979079497908,37,0
933,3283,-0.079495990836197,26,0
933,3283,-0.079495990836197,26,0
2457,15318,0.0794297352342158,34,0
994,2552,0.079155672823219,27,0
36,76,0.0790817066600356,43,0
36,76,0.0790817066600356,43,0
304,1601,-0.0790202342917997,35,0
304,1601,-0.0790202342917997,35,0
45,314,-0.0788194958726863,161,0
45,314,-0.0788194958726863,161,0
45,1241,-0.0787198181394167,156,0
45,1241,-0.0787198181394167,156,0
97,6416,-0.0787029430771421,40,0
97,6416,-0.0787029430771421,40,0
56,95,-0.078670553777816,44,0
56,95,-0.078670553777816,44,0
61,226,-0.0786620891968679,70,0
61,226,-0.0786620891968679,70,0
45,1362,-0.0786501505501081,161,0
45,1362,-0.0786501505501081,161,0
1262,9528,0.0785619174434087,35,0
4030,4155,-0.0785340314136125,31,0
943,1851,-0.0784708249496981,36,0
1293,2174,-0.0784615384615384,48,0
259,348,0.0784447821681864,47,0
259,348,0.0784447821681864,47,0
487,1465,0.0783952944725134,43,0
487,1465,0.0783952944725134,43,0
477,2828,0.0782779579790187,30,0
477,2828,0.0782779579790187,30,0
183,4005,-0.0782721280602636,59,0
183,4005,-0.0782721280602636,59,0
302,709,-0.0782322872533213,30,0
302,709,-0.0782322872533213,30,0
90,381,0.0781533987640858,51,0
215,374,0.0781046768777131,26,0
215,374,0.0781046768777131,26,0
49,1281,-0.0779934517085743,33,0
49,1281,-0.0779934517085743,33,0
149,4232,-0.0779831214613823,38,0
149,4232,-0.0779831214613823,38,0
5869,12814,0.0779661016949152,27,0
886,5213,-0.0779449000415706,37,0
886,5213,-0.0779449000415706,37,0
487,14669,0.0778523489932885,33,0
1616,5483,0.077720207253886,49,0
799,5442,0.0776605944391179,29,0
3438,4577,-0.0775862068965517,28,0
40,596,-0.0775246891541376,38,0
40,596,-0.0775246891541376,38,0
301,1808,-0.0774658855684398,145,0
301,1808,-0.0774658855684398,145,0
136,372,0.0772411813817574,107,0
136,372,0.0772411813817574,107,0
1758,2336,0.077159179618196,35,0
1758,2336,0.077159179618196,35,0
1358,4009,0.0771428571428571,30,0
1646,4768,0.0770975056689342,29,0
653,746,0.076995509198899,38,0
653,746,0.076995509198899,38,0
177,2926,-0.0769230769230769,32,0
1234,1414,-0.0769230769230769,32,0
247,2558,-0.0769230769230769,30,0
1479,26468,0.0769230769230769,5,1
687,21226,0.0769230769230769,4,1
384,2007,-0.0769059873366164,36,0
384,2007,-0.0769059873366164,36,0
1259,3444,-0.0768590455049944,26,0
1259,3444,-0.0768590455049944,26,0
141,1863,-0.0767634854771784,83,0
845,15657,0.0767543859649122,29,0
648,660,0.0766961651917404,47,0
34,997,-0.0766824849007765,70,0
34,997,-0.0766824849007765,70,0
79,1414,-0.0766233766233766,55,0
79,1414,-0.0766233766233766,55,0
1886,11218,0.0764705882352941,28,0
1829,1851,-0.0764587525150905,31,0
957,2098,0.0763457556935817,38,0
957,2098,0.0763457556935817,38,0
931,26863,0.0763358778625954,5,1
931,26862,0.0763358778625954,5,1
862,5608,0.0763052208835341,26,0
1337,2147,0.0763052208835341,49,0
453,14553,0.0762124711316397,26,0
543,1498,-0.0761904761904762,48,0
467,2015,-0.0761459261459261,37,0
467,2015,-0.0761459261459261,37,0
3433,5329,0.0760869565217391,33,0
2098,2737,-0.0760727106957661,35,0
2098,2737,-0.0760727106957661,35,0
436,617,-0.0760389036251105,40,0
994,5068,-0.0760252224855775,29,0
994,5068,-0.0760252224855775,29,0
487,4140,-0.076,47,0
87,4140,-0.076,35,0
1595,3660,0.0759803921568627,27,0
30,1096,-0.0759541326849978,41,0
30,1096,-0.0759541326849978,41,0
1027,23657,0.0759493670886076,5,1
344,2803,-0.0759493670886076,27,0
127,2498,-0.0758591854135239,27,0
127,2498,-0.0758591854135239,27,0
343,3212,-0.0758293838862559,28,0
405,3212,-0.0758293838862559,39,0
3465,8360,0.075812274368231,27,0
782,4915,-0.0757623587347686,30,0
782,4915,-0.0757623587347686,30,0
1358,2937,0.0757142857142857,31,0
1239,1961,-0.0756756756756756,29,0
682,10056,0.0756756756756756,27,0
258,14270,0.0755988023952095,31,0
3187,4265,0.0755395683453237,32,0
401,1065,0.0754716981132075,80,0
964,14863,0.0754147812971342,27,0
921,2713,-0.0753768844221105,159,0
1076,2872,-0.0753583882216195,26,0
1076,2872,-0.0753583882216195,26,0
4823,5764,0.0753424657534246,27,0
861,3514,-0.0753176043557168,28,0
861,3514,-0.0753176043557168,28,0
487,1457,0.0751677852348993,42,0
446,6675,-0.0751173708920187,35,0
960,1777,-0.075091575091575,28,0
773,12844,0.075046904315197,27,0
226,830,-0.0749067900027642,62,0
226,830,-0.0749067900027642,62,0
382,2109,-0.0748898678414096,32,0
1226,1408,-0.0748898678414096,30,0
363,1779,-0.0748858447488584,26,0
363,1779,-0.0748858447488584,26,0
5406,17487,0.0746753246753246,26,0
140,1961,-0.0746410765828241,98,0
140,1961,-0.0746410765828241,98,0
2098,6934,0.0745341614906832,33,0
2098,15511,0.0745341614906832,28,0
823,2742,-0.0744336569579288,32,0
1320,2795,-0.0743801652892562,61,0
545,2795,0.0743494423791821,47,0
108,372,0.0743176704868139,95,0
108,372,0.0743176704868139,95,0
1186,1376,0.0743051387024759,28,0
1186,1376,0.0743051387024759,28,0
79,1234,-0.0741287878787878,49,0
79,1234,-0.0741287878787878,49,0
1121,3334,-0.0740892992663799,32,0
1121,3334,-0.0740892992663799,32,0
2594,11218,0.074074074074074,32,0
961,1936,-0.074074074074074,36,0
283,1809,-0.0738326867601711,45,0
283,1809,-0.0738326867601711,45,0
4633,16832,0.0737463126843657,33,0
678,14364,0.0737207285342584,38,0
1396,14671,0.073697585768742,39,0
364,14518,0.0736728060671722,27,0
80,1891,-0.0736167477636359,97,0
80,1891,-0.0736167477636359,97,0
293,568,0.0736091177712114,97,0
293,568,0.0736091177712114,97,0
1032,25758,0.0735294117647058,5,1
1181,26789,0.0735294117647058,5,1
1362,2209,0.0734824281150159,53,0
604,4398,0.0734597156398104,45,0
892,1414,-0.0734265734265734,31,0
758,14365,0.0734024179620034,26,0
2457,15515,0.0733197556008146,33,0
4577,10378,0.0732758620689655,26,0
4577,9457,0.0732758620689655,26,0
4577,10502,0.0732758620689655,26,0
61,2224,-0.0732621841695605,32,0
61,2224,-0.0732621841695605,32,0
75,2742,-0.0732566946735651,56,0
75,2742,-0.0732566946735651,56,0
1320,3746,-0.07308312307261,62,0
1320,3746,-0.07308312307261,62,0
304,373,-0.0729903883743815,29,0
304,373,-0.0729903883743815,29,0
1263,2463,0.0728476821192053,36,0
980,24687,0.0728476821192053,5,1
360,4923,0.0726770929162833,33,0
318,2623,-0.0725388601036269,38,0
384,6447,0.0725244072524407,31,0
592,6645,0.0725190839694656,26,0
2098,6690,0.072463768115942,31,0
117,146,-0.0724609324764749,33,0
117,146,-0.0724609324764749,33,0
1328,8488,0.0723404255319148,32,0
1226,1328,-0.0723404255319148,50,0
27,639,-0.0722683519768721,40,0
27,639,-0.0722683519768721,40,0
895,2292,0.072265625,28,0
777,14556,0.0722222222222222,26,0
1072,4970,-0.0719525419404222,63,0
1072,4970,-0.0719525419404222,63,0
455,1011,0.0719101123595505,32,0
811,5913,0.0718562874251497,36,0
1158,2209,0.0716723549488054,45,0
2903,16910,0.0716332378223495,30,0
1260,2903,-0.0716109766607621,75,0
1260,2903,-0.0716109766607621,75,0
2209,3935,0.0715746421267893,38,0
217,7924,0.0714285714285714,30,0
1065,3535,-0.0714285714285714,85,0
2101,15382,0.0714285714285714,42,0
927,4235,-0.0714285714285714,40,0
6,42,-0.071405302905088,35,0
6,42,-0.071405302905088,35,0
2887,11253,-0.0713699753896636,27,0
2887,11253,-0.0713699753896636,27,0
636,9545,0.0713153724247226,28,0
438,1082,0.0712777817310657,32,0
438,1082,0.0712777817310657,32,0
1429,15991,0.0712643678160919,26,0
549,2646,-0.0712589073634204,42,0
972,2584,0.0712589073634204,27,0
555,1072,-0.07113594679374,60,0
555,1072,-0.07113594679374,60,0
1007,3206,-0.071128492855366,34,0
1007,3206,-0.071128492855366,34,0
258,14294,0.0711077844311377,32,0
226,14218,0.0710688304420817,46,0
2016,3125,0.0710443821151625,27,0
2016,3125,0.0710443821151625,27,0
507,1817,-0.0709174311926605,29,0
507,1817,-0.0709174311926605,29,0
915,964,-0.0708898944193061,32,0
247,3111,-0.0707070707070707,28,0
1941,8023,-0.0706691682301438,28,0
1941,8023,-0.0706691682301438,28,0
2195,16696,0.0706521739130434,26,0
1273,1773,0.0705882352941176,54,0
1936,15302,0.0705467372134038,26,0
30,1342,0.0705268935236004,43,0
319,14417,0.0703839122486288,37,0
1113,8733,0.0703624733475479,29,0
481,1303,-0.0703405761632155,94,0
481,1303,-0.0703405761632155,94,0
512,527,0.0703363914373088,26,0
81,690,0.0703270090366864,34,0
81,690,0.0703270090366864,34,0
682,2760,0.0702702702702702,31,0
1328,1961,-0.0702702702702702,45,0
604,1105,-0.0702479338842975,67,0
1498,1863,0.0702063397973297,72,0
1498,1863,0.0702063397973297,72,0
140,1686,-0.0701521638625902,95,0
140,1686,-0.0701521638625902,95,0
133,4893,-0.0700636942675159,33,0
777,973,0.07,30,0
3333,6170,0.0699481865284974,29,0
487,14805,0.0697986577181208,36,0
636,15078,0.0697305863708399,27,0
33,338,0.0696661836035436,40,0
33,338,0.0696661836035436,40,0
773,1627,-0.0696202531645569,34,0
793,3133,-0.0695652173913043,30,0
1484,1704,0.0694980694980695,31,0
604,716,-0.0694444444444444,49,0
97,2455,-0.0694212522491035,40,0
97,2455,-0.0694212522491035,40,0
91,321,-0.0693934141095139,40,0
91,321,-0.0693934141095139,40,0
755,1758,-0.0692640692640692,48,0
1632,1870,0.0692490118577075,27,0
1632,1870,0.0692490118577075,27,0
673,5722,0.0692307692307692,28,0
759,9944,0.0691891891891891,51,0
12,639,-0.0691312541023523,52,0
12,639,-0.0691312541023523,52,0
853,14542,0.069109947643979,30,0
758,14394,0.0690846286701209,26,0
371,5485,0.0689179875947622,31,0
628,823,-0.0688888888888888,35,0
21,776,-0.0688601170089721,76,0
21,776,-0.0688601170089721,76,0
304,382,0.0687776270296293,31,0
304,382,0.0687776270296293,31,0
830,1381,-0.0687679083094555,31,0
1037,24854,0.06875,5,1
46,4380,0.0687166614370881,29,0
1283,1653,-0.0687022900763358,26,0
571,1704,0.0686958803463657,42,0
571,1704,0.0686958803463657,42,0
2702,5895,0.0686567164179104,29,0
1320,15042,0.0685975609756097,46,0
1138,3430,-0.0685230418498615,26,0
1138,3430,-0.0685230418498615,26,0
1947,2816,0.0684523809523809,30,0
80,312,-0.0684248022987959,95,0
80,312,-0.0684248022987959,95,0
53,272,0.0683895955326327,42,0
53,272,0.0683895955326327,42,0
182,316,-0.0683299512006571,110,0
182,316,-0.0683299512006571,110,0
40,177,-0.0683297222986894,53,0
40,177,-0.0683297222986894,53,0
61,5410,0.0683151718357083,33,0
2219,12673,0.0682414698162729,28,0
371,14279,0.0682288077188146,28,0
1260,2116,-0.0681818181818181,71,0
1105,2531,0.0681818181818181,44,0
799,1719,0.0680728667305848,40,0
4155,5248,0.0680628272251308,28,0
149,3633,-0.0680116736454764,42,0
149,3633,-0.0680116736454764,42,0
1868,2458,-0.0679886685552408,36,0
1218,2742,-0.0679611650485436,27,0
611,24759,0.0679012345679012,4,1
233,2336,0.0678589624479275,50,0
233,2336,0.0678589624479275,50,0
17,648,-0.0678466076696165,74,0
5869,13661,0.0677966101694915,29,0
777,6457,0.0677777777777777,31,0
177,313,-0.0677400801169274,51,0
177,313,-0.0677400801169274,51,0
499,1961,-0.0675675675675675,45,0
886,15429,0.0674955595026643,29,0
875,2034,-0.0674846625766871,28,0
311,1823,-0.067472905101771,28,0
311,1823,-0.067472905101771,28,0
4333,5406,0.0674603174603174,43,0
976,1072,0.0673728202911082,65,0
976,1072,0.0673728202911082,65,0
37,3491,-0.0673715781066798,37,0
37,3491,-0.0673715781066798,37,0
38,593,-0.0673668452018507,48,0
38,593,-0.0673668452018507,48,0
3333,15896,0.0673575129533678,27,0
1396,3869,0.0673443456162642,38,0
378,2144,-0.0673352435530086,73,0
300,1740,-0.0672768878718535,49,0
300,1740,-0.0672768878718535,49,0
364,9399,0.0671722643553629,29,0
740,4098,-0.0671641791044776,28,0
716,5155,-0.0671296296296296,35,0
716,5155,-0.0671296296296296,35,0
61,134,-0.0671194977096317,46,0
61,134,-0.0671194977096317,46,0
683,26698,0.0671140939597315,3,1
545,3187,-0.067057134961176,49,0
545,3187,-0.067057134961176,49,0
372,4918,-0.0670528073471091,105,0
372,4918,-0.0670528073471091,105,0
1936,3907,0.0670194003527336,30,0
861,1682,-0.0669237749546279,31,0
861,1682,-0.0669237749546279,31,0
90,445,0.0668847691748455,49,0
927,12398,0.0667293233082706,30,0
2116,3333,0.066677134034647,50,0
2116,3333,0.066677134034647,50,0
1773,3440,-0.0666666666666666,58,0
272,1186,0.066618315052185,30,0
272,1186,0.066618315052185,30,0
258,811,0.0666167664670658,58,0
258,811,0.0666167664670658,58,0
839,1239,0.0666111573688592,60,0
1260,1658,0.0665926748057713,51,0
223,3447,0.0665878644602048,55,0
305,1533,-0.0664346246973365,27,0
305,1533,-0.0664346246973365,27,0
917,919,-0.066420664206642,27,0
181,6683,0.0664192949907235,47,0
649,2650,-0.0663658213567469,27,0
649,2650,-0.0663658213567469,27,0
976,2463,-0.066358024691358,45,0
976,2463,-0.066358024691358,45,0
1773,15449,0.0663082437275985,49,0
59,12554,0.0662460567823343,34,0
700,807,0.0661160271456772,38,0
700,807,0.0661160271456772,38,0
2795,5310,0.0661157024793388,29,0
868,2297,0.0656753407682775,30,0
152,1947,-0.0654761904761904,29,0
957,1072,0.0654761904761904,55,0
525,7849,0.0654490106544901,34,0
858,2647,0.0654450261780104,32,0
1369,15893,0.065439672801636,27,0
2888,4349,0.0654000730727073,30,0
2888,4349,0.0654000730727073,30,0
1223,15205,0.0653907496012759,34,0
487,3133,-0.0652173913043478,48,0
224,455,-0.0651685393258427,35,0
2,784,-0.0651162790697674,67,0
1166,2116,0.0651013874066168,53,0
5406,5928,0.0649350649350649,28,0
79,1407,-0.0649240121580547,83,0
79,1407,-0.0649240121580547,83,0
595,2783,-0.0648698673791002,49,0
595,2783,-0.0648698673791002,49,0
682,11134,0.0648648648648648,28,0
715,1158,-0.0648464163822525,37,0
691,5156,-0.0648148148148148,29,0
372,2100,0.0648090169067,104,0
453,14720,0.0646651270207852,26,0
4577,12370,0.0646551724137931,26,0
792,5154,0.0646067415730337,33,0
792,5869,0.0646067415730337,37,0
3489,5995,0.0645724258289703,51,0
390,2444,-0.0644978033631268,29,0
390,2444,-0.0644978033631268,29,0
320,372,0.0644713179075483,101,0
320,372,0.0644713179075483,101,0
1498,2044,-0.0644468313641246,43,0
1498,2044,-0.0644468313641246,43,0
1851,2033,-0.0644074976172826,35,0
1851,2033,-0.0644074976172826,35,0
5869,13122,0.0644067796610169,28,0
5869,16506,0.0644067796610169,27,0
138,313,-0.0642796642796642,37,0
138,313,-0.0642796642796642,37,0
862,1868,0.0642570281124498,32,0
259,2178,-0.0642570281124498,26,0
101,2060,-0.064215572473775,76,0
101,2060,-0.064215572473775,76,0
1399,25415,0.0641025641025641,5,1
371,2504,0.0640937284631288,43,0
717,4994,0.0640834575260804,28,0
13,528,-0.064039408866995,72,0
1429,4140,-0.064,40,0
1138,4140,-0.064,32,0
751,1113,-0.0639658848614072,26,0
1452,2101,0.063953488372093,50,0
2101,15685,0.0639097744360902,42,0
630,3716,-0.0638835201649272,31,0
630,3716,-0.0638835201649272,31,0
1303,14300,0.0638766519823788,27,0
716,1818,-0.0638297872340425,42,0
371,4349,-0.0637254901960784,43,0
941,4349,-0.0637254901960784,27,0
21,8746,0.0636474908200734,67,0
1936,6578,0.0634920634920634,33,0
4333,13587,0.0634920634920634,27,0
283,2727,0.0634760095816496,44,0
283,2727,0.0634760095816496,44,0
755,762,-0.0634517766497461,86,0
2209,16062,0.0633946830265848,36,0
1385,3419,0.0633802816901408,54,0
709,1627,-0.0632911392405063,29,0
1638,2803,-0.0632911392405063,33,0
345,2237,-0.0632911392405063,36,0
525,6124,0.063165905631659,34,0
2457,5098,0.0631364562118126,39,0
25,895,-0.0630729631074453,36,0
25,895,-0.0630729631074453,36,0
2903,17619,0.0630372492836676,30,0
1616,4823,-0.0630160645420777,49,0
1616,4823,-0.0630160645420777,49,0
897,8497,0.0629496402877697,26,0
1902,6657,0.0629301868239921,42,0
2632,4155,-0.06282722513089,29,0
2278,4155,-0.06282722513089,30,0
1396,1764,-0.062806316935923,42,0
1396,1764,-0.062806316935923,42,0
51,543,-0.0627704494801892,61,0
51,543,-0.0627704494801892,61,0
1358,1700,-0.0626007326007326,40,0
1358,1700,-0.0626007326007326,40,0
101,634,-0.0625960189700086,66,0
101,634,-0.0625960189700086,66,0
3419,7623,-0.0625,30,0
3419,7623,-0.0625,30,0
2463,4886,0.0625,34,0
2195,17363,0.0625,26,0
461,10042,0.0624338624338624,28,0
936,1851,-0.062374245472837,33,0
453,4564,0.0623556581986143,41,0
309,3548,-0.0621761658031088,28,0
3333,17035,0.0621761658031088,27,0
1616,5460,0.0621761658031088,47,0
759,3369,0.0621621621621621,54,0
2098,16099,0.062111801242236,28,0
