node1,node2,flow,betweenness,degree,class
14044,28629,0.2645161290322581,1.3587183918524367e-06,14,1
23060,75399,0.2644628099173554,1.7323616595543323e-06,9,1
33205,45587,-0.2644230769230768,1.0463936293089713e-07,11,1
33205,45587,-0.2644230769230768,1.0463936293089713e-07,11,1
495,31669,-0.264367816091954,4.742182593245552e-05,476,0
15860,47154,-0.2641843971631206,1.045530120339099e-06,15,1
15860,47154,-0.2641843971631206,1.045530120339099e-06,15,1
20018,99900,0.2641509433962264,1.8967239139095563e-06,6,1
41617,101298,0.2641509433962264,5.13852306842139e-10,5,1
42523,46248,-0.2641509433962264,1.2100048653587153e-07,12,1
31735,47069,0.2641509433962264,3.473214085545841e-08,12,1
22618,28966,-0.2641509433962264,9.634730753290108e-10,8,1
19957,76114,0.2641509433962264,8.96045854916104e-07,8,1
42513,76250,0.2641509433962264,9.657713051215193e-07,12,1
15456,29111,-0.2641509433962264,2.047653648100876e-06,13,1
26185,35574,-0.2641509433962264,7.135623027979555e-07,17,1
22265,38566,-0.2641509433962264,1.5387371216665127e-06,17,1
45678,51207,0.2641509433962264,1.2453643855391916e-06,9,1
1435,29495,-0.2641509433962264,1.6197995430552915e-05,91,0
2285,22081,-0.2641272833994415,4.9849120370203364e-05,76,0
2285,22081,-0.2641272833994415,4.9849120370203364e-05,76,0
19771,90236,0.2638888888888889,1.1706327763442748e-06,5,1
30286,40397,0.2638888888888889,2.20137400397149e-08,9,1
36454,44713,0.2638888888888889,5.994943579824955e-10,14,1
18138,82457,0.2637362637362637,1.4415946281669719e-06,6,1
23198,71210,0.2637362637362637,9.167792394859819e-07,11,1
20373,23324,0.2636476426799007,1.9881587469734627e-06,11,1
20373,23324,0.2636476426799007,1.9881587469734627e-06,11,1
12661,20560,-0.2636165577342048,4.7432334338574207e-07,10,1
12661,20560,-0.2636165577342048,4.7432334338574207e-07,10,1
8053,64763,0.2634271099744245,1.1305622801244831e-06,9,1
18279,20216,0.2631578947368421,3.537612780391204e-07,11,1
18786,54223,-0.2631578947368421,2.2595639881521103e-06,8,1
23453,26809,0.2631578947368421,2.229973936670925e-06,8,1
18786,54223,-0.2631578947368421,2.2595639881521103e-06,8,1
18279,20216,0.2631578947368421,3.537612780391204e-07,11,1
23453,26809,0.2631578947368421,2.229973936670925e-06,8,1
10734,27366,-0.2631578947368421,2.51149798261887e-06,14,1
382,29202,-0.2631578947368421,3.304701287226857e-05,105,0
31176,65364,0.2631578947368421,1.2846307671053476e-10,10,1
19944,43903,-0.2631578947368421,1.1283750036077185e-06,14,1
43595,102161,0.2631578947368421,2.569261534210695e-10,6,1
35030,83028,0.2631578947368421,1.7806528708804957e-06,9,1
42736,121730,0.2631578947368421,3.8538923013160426e-10,4,1
43081,113387,0.2631578947368421,1.9269461506580213e-10,6,1
12975,70442,0.2631578947368421,3.6597809849316025e-07,9,1
27230,124301,0.2631578947368421,2.569261534210695e-10,3,1
29898,65418,0.2631578947368421,6.812561223991991e-07,8,1
38372,98985,0.2631578947368421,5.13852306842139e-10,5,1
25955,62548,0.2631578947368421,1.9811934564065218e-06,15,1
79,45199,-0.2631578947368421,2.448187936460819e-05,187,0
9057,28593,0.2631578947368421,1.0433926753018311e-06,13,1
14904,31506,0.2631578947368421,2.2080653170618774e-06,15,1
42568,93488,0.2631578947368421,2.3273323017469466e-06,6,1
39450,72431,0.2631578947368421,2.1410512785089126e-10,8,1
19053,97653,0.2631578947368421,1.2846307671053476e-10,5,1
27038,108282,0.2631578947368421,1.2846307671053476e-10,4,1
26809,44008,0.2631578947368421,2.9619791876727684e-07,12,1
38085,119241,0.2631578947368421,5.13852306842139e-10,6,1
41758,63324,0.2631578947368421,2.6108041645932394e-08,8,1
38085,119240,0.2631578947368421,5.13852306842139e-10,6,1
38902,39766,0.2631578947368421,2.0004713738861464e-06,16,1
20194,40915,-0.2631578947368421,9.00436662856686e-08,12,1
44206,66406,0.2631578947368421,1.2318985778218695e-06,12,1
2379,47338,-0.2631578947368421,3.739675741736322e-05,201,0
23623,26590,-0.2631578947368421,6.077964231562305e-07,16,1
26810,87108,0.2631578947368421,1.620993878622838e-07,10,1
31277,39926,-0.2631578947368421,1.8784659567009859e-06,11,1
40058,113484,0.2631578947368421,1.6024592245585429e-06,5,1
82,43981,-0.2631578947368421,7.231229321121161e-05,212,0
38889,66062,0.2631578947368421,1.17289518588062e-06,9,1
25124,87428,0.2631578947368421,6.78728321568775e-07,9,1
698,9855,-0.2631578947368421,2.7095626950406562e-05,159,0
27205,124146,0.2631578947368421,3.8538923013160426e-10,5,1
42860,90920,0.2631578947368421,8.013605500648591e-07,8,1
19699,31552,-0.2631578947368421,1.3965029066521095e-06,13,1
32202,77814,0.2631578947368421,1.3682038134189214e-06,10,1
47183,50059,0.2631578947368421,1.5109476585457004e-06,13,1
38710,82355,0.2631578947368421,2.1732595957857278e-06,10,1
9824,52276,0.2631578947368421,1.3536087226095992e-06,8,1
45385,92703,0.2631578947368421,2.823283641834291e-07,9,1
13408,45905,-0.2631578947368421,1.361329291775923e-06,17,1
43063,122886,0.2631578947368421,3.8538923013160426e-10,4,1
15873,25328,0.2631578947368421,7.96267553011782e-08,13,1
45200,83142,0.2631578947368421,1.010682556550959e-06,7,1
2713,41827,-0.2631578947368421,2.3409275851850486e-05,100,0
88,4174,-0.2631120765675067,1.7183678696373104e-05,82,0
88,4174,-0.2631120765675067,1.7183678696373104e-05,82,0
25557,26316,0.2626538987688098,1.0978596102609176e-06,14,1
25557,26316,0.2626538987688098,1.0978596102609176e-06,14,1
834,6824,-0.2626260689496491,2.6227739617400655e-05,98,0
834,6824,-0.2626260689496491,2.6227739617400655e-05,98,0
1738,37269,-0.2625164257555847,2.7487717748334447e-05,74,0
1738,37269,-0.2625164257555847,2.7487717748334447e-05,74,0
2486,9932,-0.2624113475177305,9.739423659944247e-05,74,0
12951,14226,-0.2623877618889259,2.4765840584350537e-09,10,1
12951,14226,-0.2623877618889259,2.4765840584350537e-09,10,1
495,17599,-0.2622950819672131,0.00023598161907325622,462,0
7093,23489,-0.2622950819672131,1.1802943558513413e-06,13,1
17869,83851,0.2622950819672131,2.120472837014525e-06,5,1
23450,67753,0.2622950819672131,2.1410512785089126e-10,7,1
20799,26001,-0.2622950819672131,1.9013531143533276e-06,12,1
35967,97406,0.2622950819672131,3.0510901650105e-07,7,1
27516,58254,0.2622950819672131,4.953451110560632e-07,12,1
24501,69946,0.2622950819672131,2.14381653999031e-06,8,1
26691,31095,0.2622950819672131,4.3732021122319744e-07,12,1
8321,20338,0.2620320855614973,1.1883093152334575e-07,8,1
21818,27795,-0.2620112818517798,7.271506921243932e-07,15,1
21818,27795,-0.2620112818517798,7.271506921243932e-07,15,1
7134,46748,0.2619718309859155,1.6069431699294234e-06,17,1
17990,24642,-0.2619047619047619,2.8650088976690223e-07,16,1
10224,58063,-0.2619047619047619,4.744080490113438e-09,11,1
35195,114412,0.2619047619047619,3.8538923013160426e-10,4,1
19573,55968,-0.2619047619047619,6.300023896239533e-08,15,1
37736,57526,0.2619047619047619,1.3986977573996431e-06,9,1
21672,35400,-0.2619047619047619,6.168601559388956e-09,11,1
19953,57544,-0.2619047619047619,1.0893806744649e-06,15,1
13922,43169,-0.2619047619047619,1.3443160128194172e-06,15,1
40157,81595,0.2619047619047619,2.035656506776827e-06,6,1
35195,114413,0.2619047619047619,3.8538923013160426e-10,4,1
24545,26753,0.2619047619047619,2.18933036798734e-07,16,1
41316,65472,0.2619047619047619,5.7745267306741243e-08,7,1
32557,55968,-0.2619047619047619,1.4040573040010416e-09,14,1
24918,68410,0.2619047619047619,2.0165136478482516e-06,8,1
36228,38111,0.2619047619047619,1.1079682830878005e-06,14,1
39386,117701,0.2619047619047619,3.8538923013160426e-10,4,1
24828,36228,-0.2619047619047619,1.0193812726118487e-06,14,1
7428,36110,-0.2619047619047619,9.005200832506828e-07,13,1
37499,83193,0.2619047619047619,1.3992006521952018e-06,7,1
24403,56756,-0.2619047619047618,2.2156762409080553e-06,9,1
24403,56756,-0.2619047619047618,2.2156762409080553e-06,9,1
17887,44807,-0.2617647058823529,6.168830784506424e-08,11,1
17887,44807,-0.2617647058823529,6.168830784506424e-08,11,1
19627,41816,0.2616822429906542,2.0551641646003294e-06,9,1
38116,39876,0.2615384615384615,1.7685728023508066e-06,12,1
32149,95207,0.2615384615384615,6.423153835526738e-10,6,1
29152,40947,-0.2615384615384615,1.9936516413638674e-06,13,1
21027,46822,-0.2614285714285714,3.617086228620128e-08,11,1
21027,46822,-0.2614285714285714,3.617086228620128e-08,11,1
41006,45406,-0.2614274258219727,1.156107733172731e-08,11,1
41006,45406,-0.2614274258219727,1.156107733172731e-08,11,1
34751,36222,0.2613636363636363,6.16942239046051e-07,8,1
34751,36222,0.2613636363636363,6.16942239046051e-07,8,1
12217,12602,0.2613636363636363,4.834566241415229e-07,10,1
12217,12602,0.2613636363636363,4.834566241415229e-07,10,1
22666,83380,0.2613636363636363,8.42403274592705e-07,10,1
18369,39679,-0.2613474165001427,2.5082213413251164e-06,16,1
18369,39679,-0.2613474165001427,2.5082213413251164e-06,16,1
900,21843,-0.2613401362173729,2.202020963500063e-05,94,0
900,21843,-0.2613401362173729,2.202020963500063e-05,94,0
12121,29709,-0.2612781954887218,7.485651159371798e-08,11,1
12121,29709,-0.2612781954887218,7.485651159371798e-08,11,1
9417,18788,0.2612166366464712,2.2545774075870733e-06,15,1
9417,18788,0.2612166366464712,2.2545774075870733e-06,15,1
22716,60804,-0.2608695652173913,2.198103725253041e-06,9,1
22743,34337,-0.2608695652173913,9.625778599987661e-07,10,1
22716,60804,-0.2608695652173913,2.198103725253041e-06,9,1
22743,34337,-0.2608695652173913,9.625778599987661e-07,10,1
34331,38951,-0.2608695652173913,5.539403801979214e-07,17,1
958,31875,-0.2608695652173913,1.988734821295824e-05,90,0
18303,58595,0.2608695652173913,8.634404262588548e-07,9,1
40302,75220,0.2608695652173913,1.8397783830183982e-06,13,1
21553,25016,-0.2608695652173913,3.0573855198912793e-07,17,1
21791,41236,0.2608695652173913,1.1190994234131119e-06,12,1
52189,78330,0.2608695652173913,2.0512267849174905e-06,10,1
53685,89995,0.2608695652173913,9.953287630890446e-07,9,1
18822,22201,0.2608695652173913,1.5507249274533826e-06,15,1
16474,69256,0.2608695652173913,1.2846307671053476e-10,8,1
33090,36749,0.2608695652173913,1.9508036163515316e-09,12,1
49235,68844,0.2608695652173913,5.389458393403421e-07,12,1
961,34107,-0.2608695652173913,2.9362217456863708e-05,111,0
18820,29369,-0.2608695652173913,2.1918632872422616e-06,15,1
36293,68347,0.2608695652173913,3.637717392197442e-07,8,1
19466,58967,0.2608695652173913,3.3257382431893154e-07,16,1
30797,80894,0.2608695652173913,3.069163962731802e-08,9,1
30671,48791,0.2608695652173913,3.4971539553408563e-09,12,1
28533,38966,0.2608695652173913,5.964729161556368e-07,7,1
22886,111712,0.2608695652173913,2.569261534210695e-10,3,1
7663,24475,0.2607655502392344,1.2826165135465252e-06,16,1
22581,52133,0.2606914212548015,1.6057639383725444e-06,15,1
22581,52133,0.2606914212548015,1.6057639383725444e-06,15,1
17549,27363,0.2605633802816901,5.415872584861837e-07,14,1
41847,52620,-0.2605156037991858,1.0677793871768362e-06,13,1
41847,52620,-0.2605156037991858,1.0677793871768362e-06,13,1
588,4311,-0.2605042016806723,0.00010287435487926625,84,0
10125,46599,0.2604166666666667,2.9028448784286396e-07,10,1
25235,81039,0.2604166666666667,2.814957059463295e-07,8,1
28540,30347,-0.2602739726027397,1.8889509775347238e-06,6,1
27526,65576,0.2602739726027397,1.0229738798964118e-06,10,1
6301,24465,-0.2602739726027397,1.3480039601906693e-06,16,1
20673,25464,0.2601626016260163,2.40381819772792e-06,12,1
4516,5964,0.2600732600732601,1.8992379186247925e-06,14,1
4516,5964,0.2600732600732601,1.8992379186247925e-06,14,1
1631,13030,0.2600619195046439,7.024251152276946e-05,89,0
19539,20001,0.2600556539337212,1.670019997236952e-10,10,1
19539,20001,0.2600556539337212,1.670019997236952e-10,10,1
21057,71054,0.26,3.7059104739862066e-07,6,1
45761,64262,0.26,5.00890444741434e-07,11,1
27691,96685,0.26,1.0004001092416355e-06,10,1
21227,64042,0.26,1.2846307671053476e-10,6,1
43442,55588,0.26,5.061242983790434e-07,9,1
37655,43394,0.26,1.5854112582180573e-06,12,1
20678,45586,-0.26,1.518628233015144e-06,12,1
1730,45044,-0.26,3.412873436130158e-05,227,0
59,10449,-0.2598684210526316,2.4840479545392087e-05,160,0
23466,67625,0.2598425196850393,4.63869320026866e-09,14,1
11608,16356,0.2598425196850393,1.0220521073413932e-06,13,1
21145,88111,0.2597402597402597,1.5968899630150378e-06,9,1
45847,54530,-0.2597402597402597,8.017757981773794e-08,15,1
18454,28757,0.2597402597402597,1.9416544467691996e-06,14,1
45847,54530,-0.2597402597402597,8.017757981773794e-08,15,1
14867,22945,-0.2597402597402597,8.159957400737138e-07,11,1
886,14286,-0.2597402597402597,3.1245166133548e-05,165,0
17432,66965,0.2597402597402597,2.3254337770767232e-06,13,1
5270,7874,-0.259675701266422,1.1736539868138104e-06,17,1
5270,7874,-0.259675701266422,1.1736539868138104e-06,17,1
6198,29805,0.2596685082872928,1.4733863155173945e-07,12,1
22724,28570,0.2596153846153846,1.1672261193952654e-06,17,1
15583,37468,0.2596153846153846,2.516615239137803e-07,14,1
10300,12699,0.2596006144393241,1.09484544287568e-07,12,1
10300,12699,0.2596006144393241,1.09484544287568e-07,12,1
6804,65569,0.259375,1.6163336911356314e-06,11,1
12293,56184,-0.2593599033816425,1.449537705527257e-07,17,1
12293,56184,-0.2593599033816425,1.449537705527257e-07,17,1
34941,37118,-0.2593582887700534,1.559254122767272e-06,14,1
34941,37118,-0.2593582887700534,1.559254122767272e-06,14,1
2058,5226,0.2593440122044241,5.701425550597553e-09,14,1
35089,39938,-0.2592592592592593,2.188154752906201e-06,8,1
35089,39938,-0.2592592592592593,2.188154752906201e-06,8,1
36355,73080,0.2592592592592592,7.274760056352307e-08,12,1
40872,103329,0.2592592592592592,7.707784602632085e-10,5,1
13528,26944,-0.2592592592592592,9.401387778060692e-07,15,1
22963,86942,0.2592592592592592,1.8824147942717282e-06,10,1
32627,39996,-0.2592592592592592,1.0771495416168715e-06,17,1
38854,62526,0.2592592592592592,6.705304782719759e-07,8,1
27903,32279,0.2592592592592592,2.091847631536595e-06,15,1
22982,73702,0.2592592592592592,2.167985165475908e-06,14,1
25802,39600,0.2592592592592592,1.644532430509425e-06,13,1
27908,40047,0.2592592592592592,1.5647242337041317e-06,10,1
3065,13860,-0.2592319291603837,5.188308902776146e-07,12,1
3065,13860,-0.2592319291603837,5.188308902776146e-07,12,1
26507,43644,-0.2590412111017662,2.287975483008741e-06,8,1
26507,43644,-0.2590412111017662,2.287975483008741e-06,8,1
493,47339,-0.259034664326459,4.955291371747686e-05,102,0
493,47339,-0.259034664326459,4.955291371747686e-05,102,0
3841,15827,-0.2589928057553957,2.2722645229132768e-05,107,0
13631,47277,-0.2589743589743589,3.6600985518345493e-07,13,1
13631,47277,-0.2589743589743589,3.6600985518345493e-07,13,1
14880,77474,0.2589285714285714,3.8538923013160426e-10,5,1
14880,77473,0.2589285714285714,3.8538923013160426e-10,5,1
3260,18817,-0.2589285714285714,1.568105419659008e-05,81,0
3260,18817,-0.2589285714285714,1.568105419659008e-05,81,0
5922,15586,-0.2588345864661654,1.903421949114198e-08,15,1
5922,15586,-0.2588345864661654,1.903421949114198e-08,15,1
36921,47113,0.2588235294117647,5.180116067437159e-07,10,1
36921,47113,0.2588235294117647,5.180116067437159e-07,10,1
18058,33278,-0.2588235294117647,7.147282282547629e-07,12,1
32686,34632,0.2588235294117647,4.0844409561469065e-07,16,1
10167,13034,0.2587855962283577,1.028377386468335e-08,16,1
10167,13034,0.2587855962283577,1.028377386468335e-08,16,1
8717,11611,-0.2586788001348162,9.497417328497307e-08,17,1
8717,11611,-0.2586788001348162,9.497417328497307e-08,17,1
1392,18328,-0.2586206896551724,2.6295515285432705e-05,75,0
29021,29954,-0.2586206896551724,4.022331650149786e-10,13,1
31433,59157,-0.2586206896551724,1.4700369583791672e-06,16,1
29021,29954,-0.2586206896551724,4.022331650149786e-10,13,1
31433,59157,-0.2586206896551724,1.4700369583791672e-06,16,1
18708,35567,0.2584269662921348,3.8538923013160426e-10,7,1
32092,68704,0.2584269662921348,1.96276304265947e-06,13,1
30500,36215,-0.2583333333333333,2.359863742038668e-06,12,1
16837,76561,0.2583333333333333,3.211576917763369e-10,6,1
30500,36215,-0.2583333333333333,2.359863742038668e-06,12,1
3411,26807,-0.2582671957671957,8.299943906667933e-08,12,1
3411,26807,-0.2582671957671957,8.299943906667933e-08,12,1
22916,23468,-0.2581699346405229,1.6835395641228275e-07,11,1
22916,23468,-0.2581699346405229,1.6835395641228275e-07,11,1
35843,97241,0.2580645161290322,1.584377946096596e-09,6,1
17236,39572,0.2580645161290322,3.368656906583687e-07,7,1
29811,40910,-0.2580645161290322,2.15016430188868e-06,14,1
9951,34003,-0.2580645161290322,4.870436368389293e-07,16,1
23889,29821,0.2580645161290322,2.3642118365574472e-08,12,1
10937,25109,-0.2580645161290322,7.718029348275891e-07,15,1
9951,34003,-0.2580645161290322,4.870436368389293e-07,16,1
32650,96330,0.2580645161290322,1.963218966164692e-08,8,1
39700,77014,0.2580645161290322,2.0504432495811704e-06,9,1
23600,97743,0.2580645161290322,3.8538923013160426e-10,4,1
16825,50702,0.2580645161290322,2.1907731713754584e-06,13,1
42417,66252,0.2580645161290322,2.4050069201044425e-06,16,1
39322,97568,0.2580645161290322,8.680876763672913e-09,7,1
1902,20077,-0.2580080590899125,1.6438078583366408e-05,85,0
1902,20077,-0.2580080590899125,1.6438078583366408e-05,85,0
15377,17213,0.2579365079365079,4.405009761158686e-08,11,1
15377,17213,0.2579365079365079,4.405009761158686e-08,11,1
45407,45408,0.2579365079365079,1.753790611354017e-09,10,1
45407,45408,0.2579365079365079,1.753790611354017e-09,10,1
735,5075,-0.257935735150925,4.027637667072696e-05,133,0
735,5075,-0.257935735150925,4.027637667072696e-05,133,0
14215,65975,0.2579185520361991,3.5096885067534364e-07,9,1
18998,20932,0.2578184591914569,9.767367313643676e-07,11,1
18998,20932,0.2578184591914569,9.767367313643676e-07,11,1
37416,47910,-0.2577519379844961,7.440787213083385e-07,9,1
37416,47910,-0.2577519379844961,7.440787213083385e-07,9,1
37090,75665,0.2575757575757575,3.2642564281283025e-07,9,1
16436,43538,0.2575757575757575,9.826662741747389e-07,15,1
22650,93758,0.2575757575757575,8.992415369737433e-10,5,1
28985,60367,0.2575757575757575,1.9472978330947907e-06,13,1
28205,56848,0.2575757575757575,2.6345759694187764e-09,12,1
30256,80602,0.2575757575757575,1.176447922508958e-06,7,1
32136,58078,0.2575757575757575,6.350296011802517e-07,10,1
28814,94663,0.2575757575757575,3.8538923013160426e-10,5,1
27743,75896,0.2575757575757575,1.202312409931725e-07,7,1
26348,42402,-0.2574712643678161,3.373865446671679e-07,11,1
26348,42402,-0.2574712643678161,3.373865446671679e-07,11,1
1172,40234,-0.2574544726836101,1.7879463480538833e-05,223,0
1172,40234,-0.2574544726836101,1.7879463480538833e-05,223,0
10592,18918,-0.2574257425742574,6.503326067182787e-07,15,1
530,30238,-0.2572940739517992,1.8623845760314706e-05,176,0
530,30238,-0.2572940739517992,1.8623845760314706e-05,176,0
35224,47294,-0.2572463768115942,1.9806280616092507e-06,11,1
35224,47294,-0.2572463768115942,1.9806280616092507e-06,11,1
34186,91936,0.2571428571428571,6.423153835526738e-10,7,1
28090,92802,0.2571428571428571,1.6838778339718674e-06,14,1
38696,87719,0.2571428571428571,3.951738491920063e-08,9,1
38024,52689,0.2571428571428571,7.299544335383213e-07,12,1
31365,37984,0.2571428571428571,2.2431406454820944e-06,10,1
31365,37984,0.2571428571428571,2.2431406454820944e-06,10,1
22917,32194,-0.2571022727272727,1.8453462290008882e-07,14,1
22917,32194,-0.2571022727272727,1.8453462290008882e-07,14,1
18346,52542,-0.2570507655116841,5.549915489410598e-07,14,1
18346,52542,-0.2570507655116841,5.549915489410598e-07,14,1
27618,30437,-0.256993006993007,1.3195218057000054e-06,16,1
27618,30437,-0.256993006993007,1.3195218057000054e-06,16,1
7801,28886,0.2569832402234637,1.1375512264879535e-06,15,1
15217,35844,-0.2569613409029467,5.842099527145015e-07,17,1
15217,35844,-0.2569613409029467,5.842099527145015e-07,17,1
21096,73091,0.2569444444444444,2.4533815805117123e-06,17,1
10065,57259,0.2568093385214007,2.118007265087384e-06,12,1
23793,32441,-0.2567931456548347,1.9929954800798984e-06,12,1
23793,32441,-0.2567931456548347,1.9929954800798984e-06,12,1
36050,61446,0.2567567567567567,2.325888232988244e-06,11,1
21148,77187,0.2566371681415929,2.1398559416340315e-06,6,1
35163,48181,0.2565789473684211,1.1019542874454145e-07,11,1
35163,48181,0.2565789473684211,1.1019542874454145e-07,11,1
12407,42811,-0.2565465387606949,3.6661192590793955e-08,15,1
12407,42811,-0.2565465387606949,3.6661192590793955e-08,15,1
42122,44751,0.2564102564102564,8.028942294408423e-11,11,1
42122,44751,0.2564102564102564,8.028942294408423e-11,11,1
44191,80102,0.2564102564102564,1.1578851954981809e-06,8,1
37376,122625,0.2564102564102564,3.8538923013160426e-10,4,1
26512,124688,0.2564102564102564,2.569261534210695e-10,3,1
42282,70380,0.2564102564102564,2.569261534210695e-10,6,1
24957,42908,-0.2564102564102564,1.7535505246482675e-06,12,1
20758,45025,-0.2564102564102564,4.561093166671289e-07,14,1
42791,88496,0.2564102564102564,1.3504368277221258e-06,11,1
38385,77076,0.2564102564102564,1.1561676903948129e-09,5,1
41079,58495,0.2564102564102564,1.7976521632569834e-06,7,1
41753,104842,0.2564102564102564,2.9974717899124774e-10,7,1
25179,40423,0.2564102564102564,2.059097975943593e-06,15,1
30737,36371,-0.2564102564102564,1.3684974866255416e-06,11,1
45082,68301,0.2564102564102564,1.804462674809357e-06,7,1
18140,30079,-0.2564102564102564,1.5546541354120081e-06,17,1
28775,37132,0.2564102564102564,9.748204657500892e-07,11,1
1082,40809,-0.2564102564102564,1.51855908566581e-05,125,0
35766,43755,0.2564102564102564,1.8973083840115776e-09,14,1
45817,78018,0.2564102564102564,9.321138507639744e-07,6,1
37376,122626,0.2564102564102564,3.8538923013160426e-10,4,1
18631,34453,-0.2564102564102564,1.368569733660554e-07,16,1
852,45918,-0.2564102564102564,1.9126313197098562e-05,94,0
693,9364,0.2563661390227116,6.347026822949947e-05,78,0
21259,23757,0.2563636363636363,1.6956317621191754e-08,15,1
21259,23757,0.2563636363636363,1.6956317621191754e-08,15,1
100,1995,0.2563532473190218,5.0703874036884134e-05,115,0
100,1995,0.2563532473190218,5.0703874036884134e-05,115,0
11709,13220,-0.25625,1.1355056081015706e-07,15,1
3765,31048,-0.256140350877193,1.8222571297682315e-06,13,1
3765,31048,-0.256140350877193,1.8222571297682315e-06,13,1
2333,10541,-0.2560990961886431,4.03554273560157e-05,112,0
2333,10541,-0.2560990961886431,4.03554273560157e-05,112,0
2766,17480,-0.2560975609756097,9.306277856497938e-05,78,0
5807,9691,0.2560466543891958,1.9041210265565963e-06,17,1
5807,9691,0.2560466543891958,1.9041210265565963e-06,17,1
7981,14303,0.2560217560217561,3.8762414713849106e-08,17,1
7981,14303,0.2560217560217561,3.8762414713849106e-08,17,1
3284,24156,-0.256,6.826962447256554e-07,15,1
14317,19826,0.2559656143471172,1.8289455726669382e-06,15,1
14317,19826,0.2559656143471172,1.8289455726669382e-06,15,1
14920,22136,-0.2559226430298146,1.0802803125086683e-07,16,1
14920,22136,-0.2559226430298146,1.0802803125086683e-07,16,1
33550,67938,0.2558139534883721,9.837455530950106e-07,7,1
1606,35047,-0.2558139534883721,2.117697107920486e-05,121,0
24220,51000,0.2558139534883721,5.148698252775605e-07,13,1
522,18377,-0.2558139534883721,1.687219513800905e-05,370,0
33550,64827,0.2558139534883721,7.695110551626935e-07,10,1
24032,115669,0.2558139534883721,2.569261534210695e-10,3,1
24031,60566,0.2558139534883721,2.4198634331885492e-06,10,1
14984,31879,0.2558139534883721,7.028140639955425e-07,14,1
41266,43768,0.2558139534883721,7.055291640393889e-07,13,1
886,39643,-0.2558139534883721,1.82338783058998e-05,166,0
57624,72666,0.2558139534883721,8.40020387408736e-07,10,1
40995,69107,0.2558139534883721,2.2916536630265657e-06,9,1
23784,81888,0.2558139534883721,1.2846307671053476e-10,5,1
36235,82135,0.2558139534883721,7.899329819709399e-07,9,1
37758,92792,0.2558139534883721,1.8466505237003444e-06,10,1
650,57624,-0.2558139534883721,1.5141260451982284e-05,93,0
2632,24084,-0.2558139534883721,2.9584683614719435e-05,135,0
22135,35488,0.2558139534883721,1.1960490037085154e-06,13,1
8003,20352,-0.2558139534883721,4.0153444557689005e-07,17,1
39841,40191,0.2558139534883721,2.4708458101830227e-06,9,1
23777,80743,0.2558139534883721,1.5157200281066027e-06,11,1
38735,47035,0.2558139534883721,9.98085787173523e-07,10,1
23400,68571,0.2558139534883721,1.9010146315544575e-06,8,1
23967,79629,0.2558139534883721,1.2846307671053476e-10,4,1
462,26432,-0.2556919976898983,1.5002918516234046e-05,101,0
462,26432,-0.2556919976898983,1.5002918516234046e-05,101,0
15816,31218,-0.2556044416509532,6.619005621500557e-07,16,1
15816,31218,-0.2556044416509532,6.619005621500557e-07,16,1
15188,83490,0.2555555555555555,2.796562827792838e-08,13,1
24887,73511,0.2555555555555555,7.329363122527365e-07,7,1
31758,35702,0.2555084745762712,2.120245523867326e-07,11,1
31758,35702,0.2555084745762712,2.120245523867326e-07,11,1
8382,21545,-0.2554744525547445,3.0857550727522306e-07,15,1
8554,21656,-0.2554347826086957,1.6251355999176863e-06,11,1
8554,21656,-0.2554347826086957,1.6251355999176863e-06,11,1
14200,18999,0.2553191489361702,6.704430555973657e-07,13,1
33541,108764,0.2553191489361702,2.1740707250980623e-06,8,1
11401,28479,-0.2553191489361702,1.5718344402832187e-06,15,1
44898,52962,0.2553191489361702,1.4043357825369696e-06,15,1
2956,52831,-0.2553191489361702,3.699239079862499e-05,114,0
14417,29294,-0.2553191489361702,1.628192625512236e-06,12,1
48556,72998,0.2553191489361702,2.079340133085165e-06,17,1
37174,65841,0.2553191489361702,9.435712856345202e-07,13,1
31972,112165,0.2553191489361702,4.0314551146590574e-07,7,1
37034,54902,0.2553191489361702,1.6376315597648627e-06,12,1
41862,48327,-0.2553191489361702,6.289980587770929e-07,9,1
52831,103574,0.2553191489361702,9.367372851371287e-07,10,1
17971,22389,-0.2553191489361702,7.614084859044823e-07,13,1
9055,32682,-0.2553191489361702,6.43603730442165e-07,12,1
28283,34554,-0.2552631578947368,1.2310303406031168e-06,15,1
28283,34554,-0.2552631578947368,1.2310303406031168e-06,15,1
20046,47013,-0.2551892551892552,1.3147275164473366e-07,17,1
20046,47013,-0.2551892551892552,1.3147275164473366e-07,17,1
27757,73293,0.2551020408163265,1.6234094820062444e-06,14,1
862,20540,-0.2550335570469799,1.5829214660884188e-05,285,0
47499,72732,0.2549019607843137,8.659608859649391e-07,12,1
35910,35943,0.2549019607843137,2.3606510681505974e-06,12,1
26915,55100,0.2549019607843137,7.045867924767802e-07,12,1
34971,47429,0.2549019607843137,1.0002033221660925e-06,8,1
20684,43554,-0.2549019607843137,1.6700509425399173e-06,10,1
28248,43381,-0.2549019607843137,7.707784602632085e-10,9,1
20684,43554,-0.2549019607843137,1.6700509425399173e-06,10,1
31148,34550,0.2549019607843137,1.541556920526417e-09,13,1
30950,31849,0.2549019607843137,2.3664166361802297e-06,7,1
42949,48500,-0.2549019607843137,2.1017747457825535e-06,15,1
2000,45694,-0.2549019607843137,4.2359888066840686e-05,95,0
