flow1,flow2,edge1,edge2
1.0,0.4848484848484848,"12864,18575","12864,30895"
1.0,1.0,"18657,22265","22265,40604"
1.0,0.872093023255814,"3572,3639","2784,3639"
-1.0,-0.5244299674267101,"10973,22475","976,10973"
-1.0,-1.0,"8212,8888","6721,8212"
-1.0,-0.1789473684210526,"10994,28337","6501,10994"
-1.0,-1.0,"18663,36475","9367,18663"
1.0,0.5,"17903,18702","17903,35588"
-1.0,-1.0,"10987,28327","6064,10987"
1.0,-0.2105263157894736,"5011,18948","5011,19012"
-1.0,-0.5454545454545454,"19218,24916","18080,19218"
-1.0,-1.0,"10775,28143","10775,13309"
-1.0,-1.0,"10761,26681","10760,10761"
1.0,1.0,"7264,10764","7264,15075"
1.0,1.0,"9093,10763","9093,11871"
-1.0,-0.4545454545454545,"12909,19156","18019,19156"
1.0,1.0,"16504,19168","16504,19142"
1.0,1.0,"15410,19186","14383,15410"
-1.0,-1.0,"19297,37280","16118,19297"
1.0,1.0,"16393,19302","16393,33860"
1.0,1.0,"19299,21704","21704,40196"
-1.0,-1.0,"19315,37298","12116,19315"
-1.0,-0.5,"19316,37299","19316,20897"
-1.0,-1.0,"19314,37297","19314,20895"
-1.0,-1.0,"19029,36902","9554,19029"
1.0,1.0,"14277,19043","13461,14277"
-1.0,-1.0,"19044,36917","19044,20643"
-1.0,-0.4838709677419355,"18780,19007","13515,19007"
1.0,0.0,"1476,18968","1476,4179"
1.0,-1.0,"14039,18967","8718,14039"
1.0,1.0,"13352,18956","8122,13352"
1.0,0.35,"15441,18952","15441,19001"
1.0,-0.25,"18990,32081","9362,32081"
1.0,1.0,"10853,15917","15917,33290"
-1.0,-1.0,"19051,36924","19051,20650"
1.0,1.0,"19112,20740","20740,38981"
1.0,1.0,"16401,19054","16401,20655"
1.0,0.1208791208791208,"2570,19136","2570,13942"
1.0,-0.4137931034482758,"17681,19064","12736,17681"
1.0,1.0,"19087,20731","20731,38969"
-1.0,-1.0,"19076,36979","13476,19076"
-1.0,-1.0,"11769,29019","11769,12275"
1.0,1.0,"14523,16738","14524,16738"
1.0,1.0,"7339,21369","19479,21369"
1.0,1.0,"6287,20240","20240,38409"
1.0,-1.0,"14517,20111","20084,20111"
1.0,1.0,"14485,15186","15186,32531"
-1.0,-1.0,"6231,9066","6231,16774"
-1.0,-1.0,"14646,31976","14646,21261"
1.0,-0.4782608695652174,"2252,7354","2252,17933"
1.0,1.0,"14677,16086","16086,33474"
1.0,-1.0,"12710,29963","14261,29963"
1.0,-1.0,"12711,26460","8816,26460"
-1.0,-1.0,"14599,31914","12034,14599"
1.0,1.0,"12731,16449","16449,33949"
1.0,1.0,"13748,14607","13748,31006"
-1.0,-0.3,"14305,16417","6409,14305"
1.0,-0.524390243902439,"14323,23947","5163,23947"
1.0,-0.6666666666666666,"14226,29010","11758,29010"
1.0,0.0,"12878,19197","14297,19197"
1.0,-1.0,"13025,14264","12287,13025"
1.0,0.5454545454545454,"14421,18833","18833,36694"
1.0,1.0,"14422,16006","16006,33386"
1.0,1.0,"6412,9648","9648,27153"
-1.0,-1.0,"14348,24546","14348,21659"
-1.0,-0.5806451612903226,"12797,29246","12647,12797"
1.0,-1.0,"14372,31676","21237,31676"
1.0,-0.6578947368421053,"12575,26878","9331,26878"
1.0,1.0,"7417,12529","12529,24514"
-1.0,-1.0,"15041,21940","15041,16663"
1.0,-0.32,"12596,14094","6762,14094"
-1.0,-0.2828282828282828,"12592,29849","4460,12592"
-1.0,-0.1686746987951807,"15134,32498","3080,15134"
1.0,1.0,"13286,15077","13286,13287"
1.0,0.5,"12531,21179","16133,21179"
-1.0,-0.4482758620689655,"7440,14764","7440,13831"
-1.0,-1.0,"14776,32116","13866,14776"
1.0,1.0,"12468,12674","12468,29696"
-1.0,-0.6153846153846154,"14797,31438","13885,14797"
1.0,-0.1336206896551724,"14788,15060","1934,15060"
1.0,0.0,"14707,14763","14763,21758"
1.0,-0.5806451612903226,"14708,29524","12288,29524"
-1.0,-0.288135593220339,"14719,25593","11749,14719"
1.0,-0.1864406779661017,"12693,27887","5193,27887"
-1.0,-1.0,"12663,29905","12663,15233"
1.0,0.48,"14928,17355","17355,36559"
1.0,-1.0,"14920,32259","21652,32259"
1.0,1.0,"12621,20975","20975,39253"
1.0,-1.0,"14208,22457","1001,22457"
1.0,-0.4615384615384615,"13136,30397","15833,30397"
1.0,1.0,"6834,22221","22221,40819"
1.0,1.0,"13532,20523","10267,20523"
1.0,0.5555555555555556,"13562,20485","9338,20485"
-1.0,-1.0,"13543,30795","12125,13543"
-1.0,-1.0,"13542,30790","13542,13723"
1.0,-1.0,"6771,24940","20785,24940"
1.0,-1.0,"13112,30368","21479,30368"
-1.0,-1.0,"13618,30878","9809,13618"
-1.0,-0.7368421052631579,"4647,7008","7008,8390"
1.0,-0.5384615384615384,"13356,23331","16082,23331"
-1.0,-1.0,"13254,30511","13253,13254"
-1.0,-1.0,"13297,30558","13297,20870"
1.0,1.0,"11907,13179","11907,29150"
1.0,-1.0,"6924,8025","8025,21217"
1.0,1.0,"4963,6916","4963,23839"
1.0,0.234375,"6037,13390","6037,32601"
1.0,1.0,"13399,16009","16009,33392"
1.0,-1.0,"13402,30650","22039,30650"
1.0,-1.0,"13407,22743","13951,22743"
1.0,-0.21,"10251,12940","5399,10251"
-1.0,-1.0,"6567,21925","5262,6567"
1.0,-0.5454545454545454,"10377,14031","10377,18646"
1.0,-0.56,"7228,24605","15358,24605"
1.0,-0.7435897435897436,"6505,24764","8120,24764"
-1.0,-1.0,"11869,14106","14105,14106"
1.0,-0.0,"7241,20108","8739,20108"
1.0,1.0,"9446,14125","9446,26985"
-1.0,-0.4117647058823529,"12959,30221","7605,12959"
-1.0,-0.2247557003257329,"5461,13987","729,13987"
1.0,-0.375,"13037,21534","14807,21534"
-1.0,-0.4313725490196078,"10456,13757","10790,13757"
-1.0,-1.0,"13763,31023","13763,20361"
-1.0,-0.3676470588235294,"13913,31189","9463,13913"
-1.0,-0.6153846153846154,"13904,31176","13848,13904"
-1.0,-1.0,"16339,33793","16020,16339"
1.0,0.0,"7708,11716","11716,17868"
-1.0,-1.0,"16311,33754","10079,16311"
-1.0,-0.6857142857142857,"10364,16321","9740,16321"
-1.0,-0.6451612903225806,"11974,11975","11975,11976"
-1.0,-0.46875,"16381,33845","13271,16381"
-1.0,-0.5555555555555556,"16450,33951","14291,16450"
1.0,0.6451612903225806,"16423,19077","11421,19077"
-1.0,-1.0,"16421,33915","15352,16421"
1.0,-0.4354838709677419,"16416,26439","6618,26439"
-1.0,-1.0,"16131,33543","16130,16131"
-1.0,-0.4302325581395348,"8413,16098","6161,16098"
-1.0,-0.6190476190476191,"12144,29370","8882,12144"
1.0,1.0,"7664,22020","10713,22020"
-1.0,-1.0,"14052,16110","16109,16110"
1.0,0.4791666666666667,"5390,10363","10363,27770"
1.0,1.0,"16184,21122","21122,39429"
1.0,-0.5,"16245,33683","18425,33683"
1.0,0.3720930232558139,"12069,13175","13174,13175"
1.0,0.2972972972972973,"15157,16255","15157,25987"
-1.0,-0.8333333333333334,"5261,5672","4453,5261"
1.0,1.0,"5273,21826","21826,27144"
-1.0,-0.3125,"5333,24050","5333,10795"
1.0,-0.6176470588235294,"16225,23096","10898,23096"
1.0,-1.0,"11841,27743","21285,27743"
-1.0,-0.2352941176470588,"16694,21719","10266,16694"
1.0,0.1720328282828283,"11378,11859","3343,11378"
-1.0,-1.0,"16837,34371","16837,20291"
1.0,1.0,"4872,21094","21094,33029"
1.0,1.0,"15831,16839","15831,27739"
1.0,0.3783783783783784,"10211,16771","10211,25357"
1.0,0.0,"12244,16866","12244,13772"
-1.0,-0.4782608695652174,"15632,16786","16786,18352"
1.0,-0.3439153439153439,"13108,16799","5646,13108"
1.0,0.5384615384615384,"11938,15927","15927,33303"
1.0,1.0,"5558,16524","5558,24177"
1.0,0.48,"16518,16519","7116,16519"
1.0,-0.2542372881355932,"16633,31782","12859,31782"
-1.0,-0.4166666666666667,"5036,23872","5036,15328"
1.0,-0.6265560165975104,"972,5020","972,1078"
1.0,0.5,"16597,17858","17858,35534"
1.0,1.0,"11914,21459","21459,39924"
-1.0,-1.0,"16582,34093","16582,20420"
1.0,0.627906976744186,"10929,11906","10929,13104"
1.0,-0.3235294117647059,"15464,24338","17965,24338"
1.0,-0.3929292929292929,"7634,15482","7112,7634"
-1.0,-1.0,"7521,7805","7521,9092"
1.0,-0.0,"12384,16752","11284,16752"
-1.0,-1.0,"12390,29624","9476,12390"
1.0,1.0,"7514,15190","15190,32533"
1.0,0.7884615384615384,"5477,15553","5477,24127"
1.0,-1.0,"12325,29564","21784,29564"
-1.0,-1.0,"15511,32865","15511,20894"
-1.0,-1.0,"5751,15958","5751,20379"
-1.0,-0.4545454545454545,"12343,29581","12252,12343"
1.0,-0.0515873015873015,"14851,15541","13306,14851"
1.0,0.0,"14265,15532","11880,14265"
-1.0,-0.1351351351351351,"15403,28042","8623,15403"
1.0,-0.532258064516129,"7483,9992","6873,9992"
1.0,1.0,"7482,8619","8619,26292"
-1.0,-0.7560975609756098,"15271,32606","7573,15271"
-1.0,-1.0,"12460,29686","12460,21734"
1.0,1.0,"12474,20831","20831,39089"
1.0,0.1639344262295081,"11967,15212","11967,40923"
1.0,0.5,"15239,20311","20311,20961"
-1.0,-0.3829787234042553,"15364,24348","6318,15364"
-1.0,-0.096045197740113,"12415,19592","1245,12415"
1.0,0.4285714285714285,"7502,12495","12495,28972"
1.0,1.0,"12435,21696","21696,40187"
-1.0,-0.6136363636363636,"15306,28583","4045,15306"
1.0,0.4936708860759493,"13481,15322","5567,13481"
1.0,-1.0,"15949,33327","21589,33327"
-1.0,-0.53125,"15934,33312","13137,15934"
