node1,node2,flow,degree,class
24,76,-0.5630685461631335,101,0
77,1740,-0.0263452783856324,127,0
50,78,0.3156660597962964,82,0
39,42,0.1035258669224513,37,0
13,14,0.0294365750423187,46,0
79,108968,0.3032787165549305,60,0
80,1808,0.215588078216792,37,0
74,91,0.0751200872331714,331,0
81,108969,0.1188774071019601,87,0
82,299,0.423571538054735,110,0
35,58,-0.0844432782046514,417,0
83,58844,-0.5308705179831277,257,0
84,44718,0.0630610322320167,61,0
39,114,0.0063851674826723,62,0
35,85,-0.1335996494501461,435,0
75,249,0.1068468442197777,61,0
86,108970,0.1181393134198258,129,0
57,87,0.0250279722949894,138,0
88,84266,0.4340996551281301,35,0
29,458,0.0700694306438135,73,0
9,23150,0.0590354392759039,95,0
26,42,0.1768072406840711,23,0
29,89,0.0769532959238756,71,0
85,90,0.1160649724764287,169,0
30,110,-0.0489878500144674,34,0
35,91,0.0058210463081974,432,0
92,3697,-0.1210077700713939,46,0
93,490,-0.04590541090993,71,0
94,108971,-0.0068143845505607,31,0
57,74,-0.0691683465442807,289,0
95,33231,-0.2416130712304542,36,0
96,381,-0.0178644732882493,21,0
28,399,0.0246835523514397,385,0
97,3464,-0.1009547873723627,20,0
74,98,-0.1682850157177785,291,0
78,99,0.2802630197047049,76,0
100,95064,0.0681760767967664,38,0
73,101,0.1431024909814523,165,0
75,61215,-0.040117016989795,69,0
102,10043,-0.0101474464354368,40,0
103,526,0.3531119551786568,124,0
4,104,-0.7209809930000569,63,0
87,105,0.1623614285733237,99,0
106,49955,0.3516478223394007,28,0
107,299,-0.0081474763467523,223,0
108,108972,-0.7252032520325203,55,0
1,876,-0.3473888649675467,63,0
109,21988,0.0584556189360261,29,0
110,876,0.2189708370657908,33,0
111,10043,-0.020366940336398,33,0
32,566,-0.1827650847974021,200,0
42,108971,-0.043924127245122,30,0
92,112,-0.0769364168455344,91,0
52,69299,-0.4043692079892214,67,0
33,75356,-0.0391886488647784,85,0
39,108971,-0.0111815631322818,35,0
9,21486,0.0468320799747827,96,0
113,343,-0.2170326597648273,452,0
114,1581,-0.0015295461498064,60,0
115,37554,-0.247451785680993,63,0
116,133,-0.2643044296125487,149,0
117,1803,0.1133395501616999,40,0
118,9764,0.0312544220799638,86,0
119,1037,-0.1159122791741645,161,0
75,840,0.0257539083196478,61,0
75,184,0.0495135726477989,90,0
120,815,0.2418358281881579,35,0
75,194,0.0301410310880515,135,0
32,20059,0.0245799305708554,53,0
9,108973,0.0447156302066915,88,0
98,1489,-0.0399929393899722,137,0
121,41083,-0.3445143256464011,41,0
61,85,-0.1041508925972009,229,0
122,5380,0.0007690438623679,62,0
75,233,0.0035941004554918,150,0
123,128,0.123567496918135,137,0
124,1300,0.3691099476439791,43,0
125,2945,0.0687256641406934,43,0
126,728,-0.1302052973320075,30,0
20,127,-0.970632911392405,127,0
128,44718,-0.0727642026433045,83,0
3,1366,0.0154633533989996,199,0
114,326,0.12114534022925,55,0
28,129,-0.1364737619045949,365,0
56,85,-0.0231567873312402,207,0
28,2220,-0.0265199765634058,345,0
123,44718,0.1126430730523355,148,0
117,297,-0.323358470582206,27,0
130,25003,0.4215390327014616,51,0
26,108971,0.2033990630787667,21,0
105,131,0.1989798618490123,86,0
132,12285,0.0252951379224729,40,0
20,462,0.0175251077173561,179,0
133,299,0.0943051565448576,154,0
32,134,-0.0044386166916686,49,0
99,135,0.2600466541676499,52,0
13,27,0.0747895723738851,60,0
101,136,0.0168003073493459,136,0
16,137,0.0668805073185119,195,0
138,4969,-0.1949211996069309,229,0
18,107,-0.034979631632154,167,0
14,37,-0.2685921044129999,25,0
126,31146,0.123263517182929,64,0
139,39000,0.3560617258216317,31,0
140,60639,-0.1449168004170268,14,0
35,2127,-0.0333048808056305,358,0
141,1634,-0.0529963973968766,29,0
107,934,0.0058408665777884,143,0
142,270,0.0996338908948642,54,0
8,1521,-0.0538287266040697,166,0
98,143,-0.1190045114802587,167,0
144,2263,-0.0618257000416396,83,0
145,40901,-0.1022820062578132,39,0
146,108974,0.1001607319485657,42,0
114,7755,-0.0581286496487674,52,0
147,108975,0.7831270059605685,21,0
148,69811,-0.1709878125453402,84,0
24,108976,-0.5976598640234065,105,0
149,108977,0.3444563975213562,8,0
150,42363,0.2404664414966885,25,0
151,617,0.1087909183839416,16,0
35,129,-0.1298450395608558,430,0
