node1,node2,flow,AFRC,class
905,912,0.0964467005076142,-4,1
2299,10956,0.0964187327823691,-14,1
196,305,0.096409200968523,-2,1
196,305,0.096409200968523,-2,1
1490,19766,0.0963855421686747,-4,1
2065,17863,0.0963302752293578,-6,1
1791,17984,0.0963302752293578,-4,1
1385,2528,-0.0963158083360212,-33,1
1385,2528,-0.0963158083360212,-33,1
3600,22097,0.0962962962962963,-4,1
4735,22338,0.0962962962962963,-5,1
2594,21949,0.0962962962962963,-7,1
3728,6092,0.0962962962962963,-1,1
2494,19116,0.0962566844919786,-7,1
669,750,-0.0962566844919786,-10,1
604,1919,-0.0961992176990417,-13,1
604,1919,-0.0961992176990417,-13,1
3761,10261,-0.0961972284885594,-11,1
3761,10261,-0.0961972284885594,-11,1
7042,26013,0.0961538461538461,-6,1
4905,26430,0.0961538461538461,-5,1
2613,13702,0.0961538461538461,-11,1
4905,23801,0.0961538461538461,-6,1
746,14555,0.0961538461538461,-13,1
578,15621,0.0961538461538461,-5,1
1594,8249,-0.0960992907801418,-11,1
1594,8249,-0.0960992907801418,-11,1
2,15,-0.0960884717160117,-19,1
2,15,-0.0960884717160117,-19,1
4620,7263,-0.0960771276595744,-10,1
4620,7263,-0.0960771276595744,-10,1
76,984,-0.0960732444688745,8,0
76,984,-0.0960732444688745,8,0
293,5512,-0.0960654062340316,-31,1
293,5512,-0.0960654062340316,-31,1
2788,3238,0.096045197740113,-4,1
1993,16263,0.0960264900662251,-10,1
148,203,0.0960007955571194,-40,1
148,203,0.0960007955571194,-40,1
5897,23641,0.096,-8,1
1239,4140,-0.096,-23,1
4494,22898,0.096,-7,1
3532,10206,0.096,-15,1
5265,22907,0.096,-5,1
6598,22749,0.096,-10,1
5265,22908,0.096,-5,1
1692,13813,0.096,-5,1
5897,20532,0.096,-9,1
5897,21152,0.096,-9,1
2116,6032,0.0959595959595959,-23,1
917,3764,0.0959480992488049,-10,1
917,3764,0.0959480992488049,-10,1
2243,16721,0.0959409594095941,-10,1
1931,12074,0.0959232613908872,-10,1
2211,6563,0.0958904109589041,-9,1
1978,17808,0.0958904109589041,-7,1
582,5186,-0.0958904109589041,-15,1
5186,6572,0.0958904109589041,-14,1
2794,15060,0.0958605664488017,-27,1
1610,17429,0.0958333333333333,-11,1
4918,17435,0.0958333333333333,-15,1
403,5189,-0.0958233931473221,-12,1
403,5189,-0.0958233931473221,-12,1
1747,9321,0.0958083832335329,-6,1
1986,4578,0.0957446808510638,-15,1
1002,2997,-0.0957446808510638,-19,1
5483,9779,0.0957446808510638,-10,1
1136,2997,-0.0957446808510638,-13,1
3185,5483,-0.0957446808510638,-11,1
431,943,0.0957404230989136,9,0
431,943,0.0957404230989136,9,0
245,1678,-0.0957033645394709,11,0
245,1678,-0.0957033645394709,11,0
1012,1455,-0.0956521739130434,-2,1
5639,24946,0.0956521739130434,-4,1
2142,2144,0.0956521739130434,-60,1
3133,17520,0.0956521739130434,-8,1
1012,16250,0.0956521739130434,-4,1
5639,24945,0.0956521739130434,-4,1
3172,6855,0.0956521739130434,-4,1
3430,12281,0.0956521739130434,3,0
1012,1455,-0.0956521739130434,-2,1
3848,24607,0.0956521739130434,-7,1
555,5617,-0.0956514153618005,-14,1
555,5617,-0.0956514153618005,-14,1
1868,17231,0.095617529880478,-15,1
2176,4486,0.095617529880478,-10,1
2129,10572,0.0955882352941176,-20,1
1181,22454,0.0955882352941176,-1,1
80,785,-0.0955717125859797,-90,1
80,785,-0.0955717125859797,-90,1
1559,15037,0.0955414012738853,-11,1
1020,15895,0.0955223880597015,-14,1
2368,5319,0.095505617977528,-3,1
1320,2713,-0.0954773869346733,-30,1
2713,5869,0.0954773869346733,-29,1
3673,3716,-0.0954773869346733,-16,1
765,9097,0.0954545454545454,-3,1
1854,2584,0.0954356846473029,-17,1
1854,17415,0.0954356846473029,-12,1
1653,1926,0.0954198473282442,-15,1
1262,5068,-0.0954095104831975,-30,1
1262,5068,-0.0954095104831975,-30,1
374,838,-0.0953946127240331,6,0
374,838,-0.0953946127240331,6,0
5196,6213,0.0953846153846153,-4,1
5196,6213,0.0953846153846153,-4,1
572,6023,0.0953389830508474,-18,1
1579,1740,-0.0953048087845513,-10,1
1579,1740,-0.0953048087845513,-10,1
1633,6735,-0.0952380952380952,-13,1
2704,6735,-0.0952380952380952,-26,1
2346,23431,0.0952380952380952,-4,1
2346,23432,0.0952380952380952,-4,1
1193,23213,0.0952380952380952,-2,1
3083,11098,0.0952380952380952,-1,1
3109,13644,0.0952380952380952,-12,1
1419,24088,0.0952380952380952,-3,1
1636,17647,0.0952380952380952,-7,1
1911,8656,0.0952380952380952,-4,1
4125,26358,0.0952380952380952,-5,1
4,1946,-0.0952380952380952,-23,1
348,1843,-0.0952380952380952,-31,1
1361,23523,0.0952380952380952,-2,1
1142,7768,-0.0952380952380952,-10,1
1101,4125,-0.0952380952380952,-8,1
6735,12966,0.0952380952380952,-7,1
3989,21220,0.0952380952380952,-6,1
75,7768,-0.0952380952380952,-33,1
908,952,-0.0952122854561878,11,0
908,952,-0.0952122854561878,11,0
861,2114,-0.0951884190519742,8,0
861,2114,-0.0951884190519742,8,0
4423,8610,-0.0951619352259096,-5,1
4423,8610,-0.0951619352259096,-5,1
3433,11054,0.0951086956521739,-16,1
1052,15017,0.0950413223140495,-12,1
4698,10819,0.0950226244343891,-18,1
1773,14768,0.0949820788530465,-44,1
2434,4228,0.0949720670391061,-13,1
2559,10045,0.0949367088607595,-12,1
651,12760,0.0949367088607595,-5,1
1133,16422,0.0949152542372881,-10,1
36,261,0.094911089899954,-10,1
36,261,0.094911089899954,-10,1
2132,6219,0.0948905109489051,-4,1
2192,11950,0.0948905109489051,-7,1
743,1126,-0.0948728271340455,-18,1
743,1126,-0.0948728271340455,-18,1
622,13674,0.0948717948717948,-1,1
411,3545,-0.0948462814134455,-95,1
411,3545,-0.0948462814134455,-95,1
5764,9732,0.0948275862068965,-12,1
3660,17536,0.0948275862068965,-12,1
3244,23902,0.0948275862068965,-4,1
3582,24295,0.0948275862068965,-4,1
3823,24349,0.0948275862068965,-4,1
3823,24350,0.0948275862068965,-4,1
1051,4320,0.0948012232415902,-10,1
3212,3506,0.0947867298578199,-15,1
5245,18163,0.0947867298578199,-12,1
1120,8148,0.0947867298578199,-13,1
1694,4380,0.0947867298578199,-20,1
1901,16306,0.0947712418300653,-9,1
245,14354,0.0947630922693266,-7,1
1217,7170,0.0947368421052631,-5,1
83,2878,-0.0947368421052631,-17,1
466,1554,0.0946969696969697,-6,1
453,14384,0.0946882217090069,-22,1
3087,15478,0.0946745562130177,-5,1
2984,19888,0.0946745562130177,-6,1
5357,20174,0.0946745562130177,-10,1
3561,19898,0.0946745562130177,-4,1
1221,5071,0.0946745562130177,6,0
804,7093,-0.0946725860155383,-8,1
804,7093,-0.0946725860155383,-8,1
368,594,-0.0946623508504696,-10,1
368,594,-0.0946623508504696,-10,1
60,494,-0.0946610164706413,-21,1
60,494,-0.0946610164706413,-21,1
618,17921,0.0945945945945946,-3,1
1350,2117,-0.0945945945945946,-3,1
5350,21249,0.0945945945945946,-9,1
696,4158,0.0945558739255014,-3,1
1229,11253,-0.0945479641131815,-12,1
1229,11253,-0.0945479641131815,-12,1
1300,1986,0.0945273631840796,-10,1
1075,4076,0.0944881889763779,-8,1
527,16278,0.0944625407166123,-10,1
1963,3170,0.0944211017740429,9,0
1963,3170,0.0944211017740429,9,0
525,2928,0.0943683409436834,-39,1
178,2072,0.0943610087843581,-56,1
2266,26974,0.0943396226415094,-4,1
6173,12272,0.0943396226415094,-3,1
3286,18290,0.0943396226415094,-5,1
6173,6605,0.0943396226415094,-9,1
547,15613,0.0943396226415094,-9,1
5177,26856,0.0943396226415094,-4,1
2103,9069,0.0943396226415094,-10,1
598,9326,-0.0943396226415094,-10,1
9326,13119,0.0943396226415094,-9,1
9326,18933,0.0943396226415094,-6,1
716,5248,-0.0943396226415094,-18,1
804,16966,0.0943396226415094,-2,1
2061,6070,0.0943396226415094,-2,1
3286,13129,0.0943396226415094,-5,1
5436,11182,0.0943396226415094,-11,1
232,5410,0.0943040362127499,-59,1
263,3282,0.0942791485244316,-7,1
263,3282,0.0942791485244316,-7,1
1807,10391,-0.0942753026919007,-10,1
1807,10391,-0.0942753026919007,-10,1
1260,2070,-0.0942672392993292,-46,1
1260,2070,-0.0942672392993292,-46,1
793,2336,-0.0942622950819672,-17,1
1250,7684,0.094240837696335,-7,1
183,1514,-0.0942224003664681,-29,1
183,1514,-0.0942224003664681,-29,1
1686,21575,0.0942028985507246,-12,1
2019,21624,0.0942028985507246,-2,1
1686,21574,0.0942028985507246,-11,1
2539,5273,0.0942028985507246,-11,1
4591,22452,0.0942028985507246,-8,1
3372,16225,0.0941558441558441,-14,1
5745,6667,-0.0941558441558441,-6,1
5745,6667,-0.0941558441558441,-6,1
939,3350,0.0941176470588235,8,0
4710,15589,0.0941176470588235,-10,1
823,3030,-0.094107365792759,-9,1
823,3030,-0.094107365792759,-9,1
2262,16616,0.0940766550522648,-7,1
2257,16595,0.0940766550522648,-8,1
2504,2868,0.0940766550522648,-14,1
1893,18668,0.094059405940594,-4,1
886,3392,-0.094017094017094,-30,1
3809,4787,0.094017094017094,3,0
1291,4669,-0.094017094017094,-15,1
3809,10723,0.094017094017094,5,0
2691,19344,0.0939226519337016,-8,1
511,15650,0.0938967136150234,-10,1
6675,18207,0.0938967136150234,-18,1
3633,3865,0.0938967136150234,22,0
3088,16531,0.0938775510204081,-10,1
912,10231,0.0938628158844765,-14,1
1113,15080,0.0938166311300639,-15,1
1077,2870,-0.0938005390835579,-19,1
1077,2870,-0.0938005390835579,-19,1
579,4730,0.09375,-7,1
1024,19087,0.09375,-2,1
37,3798,-0.09375,-31,1
6440,23378,0.09375,-7,1
579,16562,0.09375,-5,1
1661,20686,0.09375,-5,1
2277,22992,0.09375,-3,1
2032,2457,-0.0936863543788187,-30,1
1529,7601,-0.0936758893280632,3,0
1529,7601,-0.0936758893280632,3,0
641,16351,0.0936454849498327,-6,1
2089,12140,0.093607305936073,-10,1
210,270,-0.0936037384873644,6,0
210,270,-0.0936037384873644,6,0
2842,18685,0.0935960591133004,-9,1
962,20070,0.0935672514619883,-3,1
4169,20321,0.0935672514619883,-6,1
4169,6739,0.0935672514619883,-10,1
1665,19628,0.0935672514619883,-8,1
1982,19900,0.0935672514619883,-6,1
4862,6515,0.0935251798561151,-19,1
4862,12113,0.0935251798561151,-19,1
4862,16697,0.0935251798561151,-18,1
5329,22124,0.0935251798561151,-9,1
569,16648,0.0935251798561151,-3,1
3975,17395,0.0934959349593495,-13,1
3975,17396,0.0934959349593495,-13,1
1261,2673,0.0934579439252336,-13,1
3227,18409,0.0934579439252336,-10,1
3544,18098,0.0934579439252336,-11,1
2238,3544,-0.0934579439252336,-22,1
2639,25495,0.0934579439252336,-1,1
1068,16092,0.0934579439252336,-14,1
2548,3008,-0.0934579439252336,-10,1
1261,4959,0.0934579439252336,-4,1
2315,12887,0.0934579439252336,-7,1
2082,19640,0.0934065934065934,-4,1
628,12354,0.0933521923620933,-5,1
262,15601,0.0933333333333333,-8,1
1593,21503,0.0933333333333333,-1,1
1226,16347,0.0933333333333333,-19,1
512,13626,0.0932721712538226,-6,1
1039,3548,-0.0932642487046632,-17,1
3956,5728,0.0932642487046632,-14,1
2498,4056,0.0932642487046632,-11,1
196,396,0.0932504409171076,-2,1
196,396,0.0932504409171076,-2,1
409,7877,0.0932400932400932,-8,1
149,1678,-0.0932268690643601,3,0
149,1678,-0.0932268690643601,3,0
1949,24204,0.0932203389830508,-8,1
3416,21195,0.0932203389830508,-4,1
5711,6948,0.0932203389830508,-12,1
3732,24645,0.0932203389830508,-3,1
3732,5117,0.0932203389830508,-8,1
4605,25087,0.0932203389830508,-8,1
5711,23987,0.0932203389830508,-10,1
1252,24708,0.0932203389830508,-4,1
2571,12651,0.0932203389830508,-13,1
2771,10953,0.0932203389830508,-1,1
2571,9668,0.0932203389830508,-11,1
5711,12978,0.0932203389830508,-6,1
5323,24482,0.0932203389830508,-8,1
4,308,-0.0932169773899246,-39,1
532,853,-0.0931937172774869,-14,1
4205,8967,-0.0931818181818182,-6,1
4205,8967,-0.0931818181818182,-6,1
896,20838,0.093167701863354,-2,1
1157,16535,0.093103448275862,-7,1
1990,4909,0.0930232558139534,-5,1
3451,15472,0.0930232558139534,-7,1
1088,23222,0.0930232558139534,-2,1
338,784,-0.0930232558139534,-13,1
1452,15002,0.0930232558139534,-8,1
4094,13867,0.0930232558139534,-10,1
85,10440,0.0930232558139534,-6,1
4094,17536,0.0930232558139534,-8,1
620,13374,0.0930232558139534,-11,1
93,1223,-0.0930232342119661,-43,1
93,1223,-0.0930232342119661,-43,1
1053,14386,0.0929965556831228,-18,1
1075,9266,-0.0929948411620961,-1,1
1075,9266,-0.0929948411620961,-1,1
3698,8936,-0.0929824561403508,-6,1
3698,8936,-0.0929824561403508,-6,1
498,4708,0.0929577464788732,-12,1
3160,4440,0.0928961748633879,-13,1
4795,9653,0.0928571428571428,-9,1
2699,4369,0.0928571428571428,-13,1
6543,6886,-0.0928205128205127,-6,1
6543,6886,-0.0928205128205127,-6,1
890,6781,0.092814371257485,6,0
2207,19140,0.0927835051546391,-6,1
2207,19141,0.0927835051546391,-6,1
134,14343,0.0927505330490405,-19,1
845,2045,-0.0927318295739348,-30,1
845,2045,-0.0927318295739348,-30,1
1781,17110,0.0926640926640926,-10,1
614,10705,0.0926640926640926,-9,1
65,131,-0.0926612305411415,-3,1
2596,16237,0.0926517571884984,-14,1
2,44,-0.0926485397784491,-33,1
963,972,-0.0926365795724465,-24,1
3156,7854,0.0926216640502354,-4,1
3156,7854,0.0926216640502354,-4,1
5953,12120,0.0925925925925925,-5,1
3997,26450,0.0925925925925925,-9,1
4585,8055,0.0925925925925925,-6,1
4585,9708,0.0925925925925925,-7,1
5156,18352,0.0925925925925925,-13,1
3463,15561,0.0925925925925925,-2,1
1355,2852,-0.0925925925925925,-12,1
5953,25376,0.0925925925925925,-6,1
318,2963,-0.0925530166036495,-23,1
318,2963,-0.0925530166036495,-23,1
198,12028,0.0925449871465295,4,0
1020,16012,0.0925373134328358,-15,1
2463,15456,0.0925,-16,1
495,1963,0.0924973096583265,-9,1
495,1963,0.0924973096583265,-9,1
3895,6018,-0.0924369747899159,-12,1
3540,6018,-0.0924369747899159,-9,1
3331,6018,-0.0924369747899159,-12,1
4983,6018,-0.0924369747899159,-13,1
5934,6018,-0.0924369747899159,-11,1
3230,3624,0.0924369747899159,-5,1
922,16359,0.0924092409240924,-11,1
1845,3559,0.0923694779116465,-20,1
733,10784,0.0923520923520923,-15,1
2217,15251,0.0923423423423423,-14,1
2200,3382,0.0923076923076923,-7,1
4895,19063,0.0923076923076923,-12,1
6961,8642,-0.0923076923076923,-12,1
1551,12127,0.0923076923076923,-8,1
1880,22941,0.0923076923076923,-5,1
4407,6205,-0.0922697991663508,-16,1
4407,6205,-0.0922697991663508,-16,1
2725,22405,0.0921985815602836,-4,1
1011,3254,-0.0921985815602836,-21,1
4489,9578,-0.0921880784894483,-5,1
4489,9578,-0.0921880784894483,-5,1
283,2083,-0.0921868196916995,-6,1
283,2083,-0.0921868196916995,-6,1
2965,18097,0.0921658986175115,-6,1
5215,8492,-0.0921177587844254,-19,1
5215,8492,-0.0921177587844254,-19,1
4830,17860,0.0921052631578947,-14,1
460,3360,0.0921052631578947,-8,1
2418,2457,0.0921052631578947,-24,1
734,2046,-0.0921052631578947,-3,1
1713,17640,0.0920502092050209,-10,1
2060,2844,-0.0920245398773006,-34,1
274,2034,-0.0920245398773006,-12,1
4650,20521,0.0920245398773006,-10,1
1878,20532,0.0920245398773006,-5,1
3304,9539,0.092,-13,1
3365,19939,0.0919540229885057,-3,1
1375,20207,0.0919540229885057,-5,1
852,20396,0.0919540229885057,-5,1
3746,5765,0.0919540229885057,-18,1
333,16747,0.0918727915194346,-3,1
33,44,-0.0918429003021148,20,0
117,1408,-0.0918379273792778,-3,1
117,1408,-0.0918379273792778,-3,1
2472,9028,0.0917874396135265,-18,1
1253,15415,0.0917874396135265,-12,1
12,1253,-0.0917874396135265,-20,1
657,18459,0.0917874396135265,-4,1
806,15423,0.0917874396135265,-11,1
1625,2772,0.0917874396135265,-15,1
182,1990,-0.0917827659552951,-84,1
182,1990,-0.0917827659552951,-84,1
3808,23132,0.091743119266055,-2,1
462,2322,-0.091743119266055,-3,1
2801,4265,-0.091743119266055,-9,1
517,772,0.0917038649972781,-20,1
517,772,0.0917038649972781,-20,1
1585,24470,0.0916666666666666,-1,1
929,3441,-0.0916666666666666,-16,1
3441,23825,0.0916666666666666,-5,1
5315,24442,0.0916666666666666,-5,1
1868,17477,0.0916334661354581,-15,1
2176,17268,0.0916334661354581,-8,1
309,4387,0.0916230366492146,-26,1
1987,15620,0.0916230366492146,-12,1
2824,23180,0.0916030534351145,-4,1
341,14467,0.0916030534351145,-12,1
5256,8385,0.0916030534351145,-8,1
5256,22876,0.0916030534351145,-7,1
1548,9498,0.0916030534351145,-5,1
166,14239,0.0915721231766612,-8,1
1057,3486,-0.0915492957746478,-3,1
2810,21784,0.0915492957746478,-3,1
4537,22118,0.0915492957746478,-8,1
2248,22199,0.0915492957746478,-4,1
4911,5898,0.0915032679738562,-10,1
522,1411,0.0915032679738562,-16,1
4911,21286,0.0915032679738562,-8,1
3627,20954,0.0914634146341463,-7,1
433,3796,-0.0914388641661368,-9,1
433,3796,-0.0914388641661368,-9,1
2698,14887,0.0914285714285714,-7,1
2698,19944,0.0914285714285714,-6,1
2409,12497,0.0914285714285714,-11,1
340,14286,0.0914231856738925,-19,1
12,465,-0.0914004578864529,-1,1
12,465,-0.0914004578864529,-1,1
1673,5540,0.0913978494623656,-9,1
1456,5939,0.0913705583756345,-7,1
821,19061,0.0913705583756345,4,0
2817,18226,0.091324200913242,-10,1
275,8842,0.091324200913242,-4,1
2817,10886,0.091324200913242,-12,1
5802,9604,0.0912698412698412,-20,1
326,1606,-0.0912157586155741,10,0
326,1606,-0.0912157586155741,10,0
1823,2559,0.0912041544952937,-1,1
1823,2559,0.0912041544952937,-1,1
1007,4982,0.0911528150134048,-13,1
56,287,0.0911518425284945,3,0
56,287,0.0911518425284945,3,0
3865,4923,-0.0910046728971962,17,0
3865,4923,-0.0910046728971962,17,0
3672,4030,-0.0909090909090909,-14,1
2819,23128,0.0909090909090909,-9,1
6059,24420,0.0909090909090909,-6,1
6059,24421,0.0909090909090909,-6,1
1259,2819,-0.0909090909090909,-27,1
6450,7505,0.0909090909090909,-8,1
996,2270,-0.0909090909090909,-3,1
4560,24703,0.0909090909090909,-4,1
2029,6663,0.0909090909090909,-1,1
5087,5883,0.0909090909090909,-8,1
5087,8050,0.0909090909090909,-9,1
5087,9029,0.0909090909090909,-8,1
3196,6450,-0.0909090909090909,-10,1
4533,7878,0.0909090909090909,-8,1
1182,25031,0.0909090909090909,-1,1
2464,20702,0.0909090909090909,-3,1
343,3111,-0.0909090909090909,-14,1
3368,21850,0.0909090909090909,-5,1
2299,15656,0.0909090909090909,-9,1
6450,26474,0.0909090909090909,-6,1
1052,15091,0.0909090909090909,-12,1
4533,20761,0.0909090909090909,-6,1
7227,19780,0.0909090909090909,-10,1
2306,3454,-0.0909090909090908,-8,1
2306,3454,-0.0909090909090908,-8,1
1646,8834,0.0907029478458049,-20,1
51,7227,-0.090699276610403,-54,1
51,7227,-0.090699276610403,-54,1
55,1241,-0.0906801007556675,-5,1
1100,15812,0.0906593406593406,-8,1
1757,2458,-0.0906515580736544,-20,1
1050,15942,0.0906515580736544,-9,1
688,17248,0.090566037735849,-11,1
45,559,-0.0904982193933806,-126,1
45,559,-0.0904982193933806,-126,1
5482,18158,0.090497737556561,-13,1
918,18125,0.090497737556561,-2,1
173,260,-0.0904934687953555,-13,1
173,260,-0.0904934687953555,-13,1
761,5456,0.0904761904761904,-9,1
1563,18650,0.0904761904761904,-5,1
217,14426,0.0904761904761904,-16,1
731,1453,0.090463555486187,16,0
731,1453,0.090463555486187,16,0
4945,20288,0.0903954802259887,-13,1
2928,20162,0.0903954802259887,-8,1
609,6899,-0.0903934774902516,-2,1
609,6899,-0.0903934774902516,-2,1
1496,8069,-0.0903888481291269,3,0
1496,8069,-0.0903888481291269,3,0
2752,5771,0.0903873744619799,-4,1
2752,5771,0.0903873744619799,-4,1
119,234,-0.0903709254402398,-17,1
119,234,-0.0903709254402398,-17,1
2014,14450,0.0903010033444816,-3,1
579,16749,0.0902777777777777,-5,1
2590,21917,0.0902777777777777,-4,1
3887,22511,0.0902777777777777,-10,1
831,1709,-0.0902689042223925,-1,1
831,1709,-0.0902689042223925,-1,1
1582,7591,0.0902394106813996,-22,1
223,14137,0.0902285263987391,-47,1
2138,13991,0.0902255639097744,-4,1
2138,15312,0.0902255639097744,-3,1
512,14645,0.0902140672782874,-6,1
3256,4064,-0.0901639344262295,-6,1
4970,16075,0.0901639344262295,-17,1
2336,2617,0.0901639344262295,-26,1
4230,5271,0.0901639344262295,-5,1
4230,23411,0.0901639344262295,-8,1
1402,17561,0.0901639344262295,-8,1
5599,13062,0.0901639344262295,-4,1
4230,7683,0.0901639344262295,-8,1
4662,8389,0.0901639344262295,-9,1
1321,24545,0.0901639344262295,-3,1
5599,24651,0.0901639344262295,-3,1
646,1388,-0.0901185770750988,5,0
646,1388,-0.0901185770750988,5,0
2217,10255,0.09009009009009,-16,1
4469,25375,0.09009009009009,-3,1
4014,26624,0.09009009009009,-4,1
5548,26054,0.09009009009009,-5,1
5548,26053,0.09009009009009,-5,1
2669,4469,-0.09009009009009,-4,1
921,2193,-0.09009009009009,-148,1
3216,26543,0.09009009009009,-5,1
4774,26975,0.09009009009009,-5,1
4014,20197,0.09009009009009,-5,1
432,14891,0.0900735294117647,-10,1
432,14892,0.0900735294117647,-2,1
1001,1773,0.0900473933649289,-46,1
1001,8593,0.0900473933649289,-7,1
1357,4958,-0.090035769034236,-7,1
1357,4958,-0.090035769034236,-7,1
265,2641,-0.09002079002079,-1,1
265,2641,-0.09002079002079,-1,1
921,1010,-0.09,-156,1
580,2322,-0.0899898063200815,-11,1
580,2322,-0.0899898063200815,-11,1
3109,19610,0.0899470899470899,-9,1
2189,4854,0.0899280575539568,-19,1
4862,7173,0.0899280575539568,-19,1
2704,15803,0.0899182561307901,-18,1
812,17463,0.08984375,-5,1
3454,4196,-0.08984375,-8,1
215,526,-0.0898387990198379,5,0
215,526,-0.0898387990198379,5,0
1896,5413,0.0898263027295285,-8,1
1896,5413,0.0898263027295285,-8,1
1545,17708,0.0897959183673469,-5,1
411,1470,-0.0897644960954313,-98,1
411,1470,-0.0897644960954313,-98,1
1562,3412,0.0897435897435897,-2,1
84,758,-0.0897226631525352,-25,1
84,758,-0.0897226631525352,-25,1
4751,5297,0.0896551724137931,-8,1
2632,4779,-0.0896551724137931,-14,1
3013,20028,0.0896551724137931,-3,1
3748,4779,-0.0896551724137931,-12,1
266,4193,-0.089622868123949,-1,1
266,4193,-0.089622868123949,-1,1
1454,2552,0.0896226415094339,-4,1
3286,4134,0.0896226415094339,-13,1
1454,18597,0.0896226415094339,-6,1
187,548,0.0895886165116934,13,0
187,548,0.0895886165116934,13,0
33,3607,-0.0895720853156572,13,0
33,3607,-0.0895720853156572,13,0
3545,22681,0.0895522388059701,-7,1
1831,23476,0.0895522388059701,-5,1
3545,9675,0.0895522388059701,-17,1
1831,23475,0.0895522388059701,-5,1
2702,3346,0.0895522388059701,13,0
2702,6142,0.0895522388059701,-12,1
1330,22078,0.0895522388059701,-3,1
1330,14589,0.0895522388059701,-3,1
1535,22975,0.0895522388059701,-3,1
1113,1513,0.0895522388059701,-12,1
54,1045,-0.0894941634241245,-22,1
294,14186,0.0894894894894895,-15,1
2596,16381,0.0894568690095846,-14,1
3049,4831,-0.089430894308943,-11,1
8023,9410,0.089430894308943,-13,1
6035,24199,0.089430894308943,-7,1
4831,12062,0.089430894308943,-9,1
8023,12900,0.089430894308943,-11,1
91,5558,-0.089430894308943,5,0
3338,13852,0.089430894308943,-7,1
4114,24486,0.089430894308943,-6,1
2444,25032,0.089430894308943,-4,1
8023,17080,0.089430894308943,-12,1
420,3527,-0.0894106813996316,-4,1
420,3527,-0.0894106813996316,-4,1
1928,16568,0.0894039735099337,-9,1
2203,20172,0.0893854748603352,-5,1
348,5186,-0.0893672537508153,-29,1
348,5186,-0.0893672537508153,-29,1
1328,5681,0.0893617021276595,-9,1
518,1629,0.0893617021276595,-6,1
678,6842,0.0893321769297484,-41,1
14,849,0.0893280632411067,-20,1
2210,4091,-0.0893015030946065,-11,1
2210,4091,-0.0893015030946065,-11,1
2144,5409,-0.0892857142857142,-69,1
786,18121,0.0892857142857142,-7,1
1679,26786,0.0892857142857142,-6,1
767,21018,0.0892857142857142,-2,1
4186,25313,0.0892857142857142,-6,1
2871,25433,0.0892857142857142,-9,1
749,15346,0.0892448512585812,-13,1
2449,2526,0.0892193308550185,-16,1
6675,18563,0.0892018779342723,-18,1
3633,4923,0.0892018779342723,24,0
6675,7516,0.0892018779342723,-23,1
588,1515,0.0891899667826223,-5,1
588,1515,0.0891899667826223,-5,1
1327,15031,0.0891719745222929,-10,1
1078,21240,0.0891719745222929,-4,1
706,1078,-0.0891719745222929,-21,1
293,3799,-0.0891347887630022,-43,1
293,3799,-0.0891347887630022,-43,1
1893,19072,0.0891089108910891,-5,1
3127,19195,0.0891089108910891,-9,1
176,14465,0.0891089108910891,-9,1
972,1274,0.0890736342042755,-17,1
993,7774,0.0890688259109311,-4,1
2891,3944,-0.0890410958904109,-4,1
2891,3944,-0.0890410958904109,-4,1
2105,7208,0.0890410958904109,-5,1
2254,13248,0.0890410958904109,-4,1
3658,21628,0.0890410958904109,-10,1
3658,21627,0.0890410958904109,-10,1
2948,12697,0.0890410958904109,-9,1
855,2211,-0.0890410958904109,-20,1
2531,21907,0.0890410958904109,-6,1
2150,3035,-0.0890295358649788,-1,1
2150,3035,-0.0890295358649788,-1,1
4155,5052,0.0890052356020942,-9,1
34,50,-0.0889962542806015,-55,1
34,50,-0.0889962542806015,-55,1
2443,6067,-0.0889894419306184,6,0
2443,6067,-0.0889894419306184,6,0
4336,5267,0.0889497092028737,-1,1
4336,5267,0.0889497092028737,-1,1
758,10100,0.0889464594127806,-24,1
3728,23335,0.0888888888888888,-4,1
3025,4434,0.0888888888888888,-5,1
2024,2278,-0.0888888888888888,-22,1
2784,23624,0.0888888888888888,-3,1
1348,4039,0.0888888888888888,-2,1
1172,1719,-0.0888888888888888,-11,1
1155,19969,0.0888888888888888,-6,1
149,2004,-0.0888888888888888,3,0
328,1094,-0.0888740871137331,-5,1
328,1094,-0.0888740871137331,-5,1
1781,17344,0.0888030888030888,-11,1
1539,15180,0.0887949260042283,-1,1
604,2430,-0.0887573964497041,-35,1
1323,3790,0.0887323943661971,-8,1
1323,3790,0.0887323943661971,-8,1
5895,25041,0.0887096774193548,-8,1
4512,24281,0.0887096774193548,-6,1
1696,24015,0.0887096774193548,-3,1
4692,16637,0.0887096774193548,-1,1
2184,4062,-0.0887096774193548,-14,1
5895,7522,0.0887096774193548,-6,1
64,14210,0.0886932972241029,-14,1
1660,6417,0.0886850152905198,-15,1
2842,16098,0.0886699507389162,-10,1
633,6692,0.0886627906976744,-12,1
1121,2964,-0.0886590229312063,11,0
1121,2964,-0.0886590229312063,11,0
1325,2884,-0.0886363636363636,-33,1
2131,6753,-0.0886075949367088,-11,1
2131,6753,-0.0886075949367088,-11,1
1524,11687,0.0886075949367088,-10,1
1439,19650,0.0885416666666666,-3,1
3798,19387,0.0885416666666666,-11,1
1877,3798,-0.0885416666666666,-15,1
3040,7227,-0.0885189927443448,-23,1
3040,7227,-0.0885189927443448,-23,1
