node1,node2,flow
175,3961,0.7210954711064927
176,6826,-0.0012609498892675
33,76,0.122274623784705
177,11,-0.0340636685665753
178,220,-0.048449915520811
179,182,0.1829762662098172
180,205,-0.2710919680097762
181,156,-0.0238063601510781
182,453,0.0103502259595946
183,1372,-0.1138069247825345
16,510,-0.1240873015928669
184,60,0.4993248917328299
9,16513,-0.0382565199365205
1,2670,0.1728421979840053
185,74,0.0067929292752157
186,78,-0.0677736972223974
187,22617,0.3012356504737123
143,13645,0.080531228814983
66,1363,0.0108306571644578
169,214,0.1405769497535035
4,373,-0.0240815767690942
157,1363,-0.0066867549131516
188,2283,0.3660322066005109
189,122,-0.0722387572831482
190,2274,0.0944390549209826
180,233,0.5511124442832415
191,176001,0.1716133420949092
192,134,-0.027488783201252
193,2353,0.0854581820225192
194,178,-0.2724058420238548
107,1164,-0.0658082431144589
195,214,0.0560055866948847
196,3890,-0.1482406304636177
197,7,-0.0104001888947071
181,31,0.087152722057411
198,262,-0.0986203566566941
67,728,-0.0481329359285526
199,257,-0.0971181616568961
41,5781,-0.1074218977116503
36,13576,-0.0360251535997194
200,85118,-0.1978355782839843
201,104,-0.0116219575173829
202,3890,0.4218619800884914
203,13676,-0.0181020277083497
204,46,-0.0249323069347619
205,8822,-0.2638587849575111
206,333,0.2359425196349528
207,32,0.0586862904890211
208,1122,-0.0154741430011094
209,416,-0.054933848090688
210,9713,0.2208874804469537
211,136,0.0540488139026084
212,161496,-0.0085795372796473
213,815,0.0368712766393977
214,40020,-0.3383354610934562
5,267,0.0774244581553551
204,87043,-0.0530102613719023
48,4564,0.0943074525709825
75,11831,-0.1931780703460361
215,98728,0.1672319443755227
216,277,0.150860439975821
217,9747,0.0127046134370565
218,384,0.5045879549002065
219,224,0.314383611069795
41,99,0.0889836248290479
4,102,-0.0047920992001148
220,18402,-0.0414853023108238
36,74,0.033542719622954
221,5770,0.0127581863389852
6,9934,0.0385830919146694
31,6160,0.0021636890227877
48,118,-0.1014053346265323
222,1069,-0.0081102276224227
223,35545,-0.0852577944969249
224,21377,-0.0739215188806272
225,278,-0.0461264450031911
226,389,0.0323118422259315
109,2076,-0.0397522472595473
227,47476,-0.3373697553434318
228,1472,-0.1611581887476047
229,244,-0.0481307473283677
230,1420,0.0792056644705445
231,244,0.0336939595108852
232,726,-0.0565630254477546
233,3453,0.5169647250867484
168,176003,-0.1041570010773658
4,176001,-0.03021532539861
4,544,-0.0590298940742531
32,1005,-0.0141169862641957
33,118,-0.11525091688864
234,24355,-0.1738989088030756
235,706,-0.1428698037934697
236,6086,0.0224011443312887
185,45,0.1301460921898109
237,176004,-0.1266984928867491
46,176005,-0.0227334380022795
25,134486,0.0712755463375151
238,1164,0.1433262342894526
239,79232,-0.0591321877667807
240,114,-0.0685963768103394
65,2060,-0.0200924348026102
241,150,-0.1906094088054496
230,5515,-0.0025364594319642
242,814,0.0315060761126951
243,6790,-0.2020116878139672
220,506,-0.0113000132964149
244,176006,0.0296947046384185
125,47483,-0.0513054277706153
245,2556,-0.0833600018691655
246,3453,-0.3672910659793572
247,587,0.1063744252425137
10,6,0.1201702053213568
230,23618,-0.0060229433537048
248,3055,0.4237596274773457
249,176007,-0.0137934240225541
250,97,-0.1821675322961772
251,217,0.1239048294668417
206,6313,-0.1852617093022115
212,30819,-0.2015125332667278
20,3266,-0.0575227241783547
252,175999,0.0896761266686489
253,176004,-0.1714590403167993
254,3780,-0.1084689633913215
255,1581,0.4180697439211954
208,114227,0.0426007094146731
256,164,0.1174060330334032
257,163,-0.1167355766792523
258,5151,0.1286848754662495
25,672,-0.1107185920992191
167,148,0.1336363876596951
259,224,0.1264992717057588
260,189,-0.0540206393197972
