node1,node2,flow
336,365,-0.0118941276883945
337,236,0.0827846718566327
338,108997,0.0120139812180022
339,230,0.0557808879423124
28,42604,-0.0318808186151958
340,84510,0.1080401552024657
341,319,0.2055934006715397
342,22058,-0.2668473465057324
343,529,0.1055733458995673
344,28397,0.1369986091073233
345,979,-0.1611482629261132
346,107,-0.0036657409745013
243,487,-0.329059585831658
347,110,0.1044412688933441
258,12476,-0.1791393704226298
285,2054,0.0689490223019477
24,25498,-0.040484766626543
272,48475,0.041573193769854
152,6648,-0.1801548713407516
316,336,0.0439201335504157
324,23874,-0.4038442272306803
348,13566,0.9061338289962824
349,108998,0.2119741100323624
12,52792,-0.0893838334414163
350,306,0.2817966369098037
351,1581,-0.1036223682367364
352,9797,-0.0510233169669978
39,7755,-0.1918522918522918
250,64,-0.0500242778417371
353,98,-0.0382374991052625
354,17218,-0.4704069474966242
63,3697,-0.0700020200857581
355,376,-0.2828647927326672
302,25728,0.2677518944709514
356,688,0.1222050861287295
357,138,-0.0335870867695777
358,477,-0.0209141366939743
359,108999,-0.2343218585033429
360,84266,0.1327535280603872
107,5647,0.0239585963140621
107,206,-0.0176683360031856
361,293,0.1827870706862433
362,109000,0.0257886830245367
363,6413,0.4653221839645843
118,3416,0.0126105167567126
184,2378,0.0211499022690203
364,10989,-0.5604982206405694
365,109001,0.2659194895564002
366,10338,-0.2055202887832484
367,1352,0.0587430443230485
144,1663,-0.0208404339310763
368,13005,0.0789001122334455
157,28,0.0139281902842352
369,108978,-0.1012934520359612
370,510,-0.0641853502620541
258,18136,-0.1965810533961143
156,8996,-0.1871513185381799
371,479,-0.0539720564950465
