node1,node2,flow,AFRC,class
11041,14815,-0.1360544217687075,-11,1
17659,54736,0.1360544217687075,-13,1
2788,26783,-0.1360412139903273,-38,1
2788,26783,-0.1360412139903273,-38,1
5,11960,-0.1360380170129116,-74,1
5,11960,-0.1360380170129116,-74,1
499,1379,0.136034255599473,-10,1
383,9553,0.1360192837465564,-5,1
12613,26329,-0.136013986013986,-6,1
12613,26329,-0.136013986013986,-6,1
24026,42541,0.136,-10,1
14563,42676,0.136,-10,1
1116,7019,-0.136,-169,1
12922,43517,0.136,-13,1
13561,21711,-0.136,-19,1
23427,35342,0.136,-10,1
22654,71016,0.136,-9,1
13934,71278,0.136,-9,1
7920,12652,-0.136,-16,1
5577,56278,0.1359649122807017,-7,1
6622,57916,0.1359223300970873,-5,1
10504,11735,-0.1359223300970873,-18,1
11812,58003,0.1359223300970873,-32,1
21466,54318,0.1359223300970873,-9,1
16777,79308,0.1359223300970873,-10,1
12156,75794,0.1359223300970873,-7,1
7867,80587,0.1359223300970873,-4,1
10763,80495,0.1359223300970873,-4,1
23468,80343,0.1359223300970873,-8,1
8573,66690,0.1359223300970873,-7,1
7610,19341,0.1359223300970873,-30,1
4655,27464,-0.1359223300970873,-24,1
3257,27464,-0.1359223300970873,-15,1
11021,57539,0.1359223300970873,-16,1
11380,38812,0.1359223300970873,-15,1
11380,32376,0.1359223300970873,-10,1
32,222,-0.1359195779223596,-14,1
32,222,-0.1359195779223596,-14,1
17972,17973,0.1359118990061778,-8,1
17972,17973,0.1359118990061778,-8,1
5173,28590,0.1358885017421602,-29,1
11393,60100,0.1358695652173913,-8,1
4596,11863,0.1358695652173913,14,0
4687,19134,0.1358695652173913,-24,1
8876,60497,0.1358695652173913,-7,1
3692,12097,-0.1358552489528004,-49,1
3692,12097,-0.1358552489528004,-49,1
1321,8676,0.1358428805237315,-22,1
826,950,-0.1358377074391253,8,0
826,950,-0.1358377074391253,8,0
5654,22573,-0.1358281358281358,-7,1
5654,22573,-0.1358281358281358,-7,1
4515,18664,-0.135819440382178,-67,1
4515,18664,-0.135819440382178,-67,1
916,18067,0.1358189081225033,-23,1
5547,9228,-0.1358024691358024,-12,1
21507,92562,0.1358024691358024,-5,1
13301,39644,0.1358024691358024,-8,1
11779,83706,0.1358024691358024,-4,1
13776,45565,0.1358024691358024,-10,1
18950,41065,0.1358024691358024,-14,1
11792,48564,0.1358024691358024,-6,1
507,6082,-0.1358024691358024,-22,1
13346,89190,0.1358024691358024,-11,1
20958,90843,0.1358024691358024,-7,1
8020,12237,0.1358024691358024,-8,1
13361,81699,0.1358024691358024,-4,1
13152,47674,0.1358024691358024,-8,1
27763,89184,0.1358024691358024,-4,1
10907,18950,-0.1358024691358024,-23,1
3836,15541,-0.1358024691358024,-17,1
2361,9427,-0.1358024691358024,-41,1
7332,12521,-0.1358024691358024,-56,1
24970,25025,0.1358024691358024,-23,1
21370,92153,0.1358024691358024,-6,1
1946,12581,-0.1358024691358024,-32,1
7545,19414,0.1358024691358024,-14,1
32117,63524,0.1358024691358024,-9,1
32117,88814,0.1358024691358024,-9,1
19832,57037,0.1358024691358024,-10,1
21129,45950,0.1358024691358024,-16,1
1035,6146,0.1358024691358024,-17,1
32117,36324,0.1358024691358024,-12,1
22960,48699,0.1358024691358024,-6,1
6783,63072,0.1358024691358024,-7,1
5552,21507,-0.1358024691358024,-6,1
11280,90553,0.1358024691358024,-6,1
25302,93384,0.1358024691358024,-6,1
10408,29135,-0.1358024691358024,5,0
19436,90914,0.1358024691358024,-5,1
22007,24214,0.1358024691358024,-17,1
4494,15164,-0.1357786239976566,-31,1
4494,15164,-0.1357786239976566,-31,1
6040,15698,-0.1357447673237147,-28,1
6040,15698,-0.1357447673237147,-28,1
15264,67461,0.1357142857142857,-8,1
21287,53945,0.1357142857142857,-9,1
10004,32714,0.1357142857142857,-15,1
6162,21287,-0.1357142857142857,-6,1
11730,67840,0.1357142857142857,-7,1
7623,56677,0.1357142857142857,-18,1
11165,67013,0.1357142857142857,-6,1
8994,26419,-0.1357126357126357,-14,1
8994,26419,-0.1357126357126357,-14,1
2985,9206,-0.1356913098502425,-14,1
2985,9206,-0.1356913098502425,-14,1
3679,9542,0.1356877323420074,-32,1
5513,8978,-0.135678391959799,-30,1
835,7463,-0.135678391959799,-15,1
12913,42103,0.135678391959799,-18,1
3737,5414,0.135678391959799,-5,1
742,54455,0.1356628982528263,-11,1
4378,14046,-0.135593220338983,-12,1
12349,40806,0.135593220338983,-7,1
8468,50272,0.135593220338983,-10,1
12566,73290,0.135593220338983,-5,1
11081,37040,0.135593220338983,-8,1
1892,23666,-0.135593220338983,-19,1
10691,16991,-0.135593220338983,-7,1
4194,59629,0.135593220338983,-6,1
10306,18177,-0.135593220338983,-10,1
10328,17187,-0.135593220338983,-9,1
753,19176,-0.135593220338983,-27,1
12790,73710,0.135593220338983,-7,1
11373,73297,0.135593220338983,-7,1
10160,71825,0.135593220338983,-7,1
11554,53287,0.135593220338983,3,0
15995,19834,0.135593220338983,-9,1
931,9693,-0.1355920346966376,-24,1
931,9693,-0.1355920346966376,-24,1
26579,31767,-0.1355691056910569,-18,1
26579,31767,-0.1355691056910569,-18,1
2865,7594,-0.1355140186915887,-23,1
3612,56601,0.1355140186915887,-8,1
4980,56233,0.1354838709677419,-17,1
10779,41364,0.1354838709677419,-17,1
15537,23069,0.1354838709677419,-22,1
7739,11143,0.1354838709677419,-18,1
15688,64871,0.1354838709677419,-10,1
9753,64061,0.1354838709677419,-5,1
10392,64643,0.1354838709677419,-8,1
10127,14022,-0.1354834322242812,-37,1
10127,14022,-0.1354834322242812,-37,1
6873,18005,-0.1354775828460039,-19,1
6873,18005,-0.1354775828460039,-19,1
2704,8689,0.1354737666405638,-40,1
22707,26010,0.1354723707664884,-5,1
22707,26010,0.1354723707664884,-5,1
4985,13859,0.1354616048317515,-19,1
4985,13859,0.1354616048317515,-19,1
624,6650,0.1354292623941959,-17,1
14888,22583,0.1354166666666666,-5,1
31539,33013,0.1354166666666666,-8,1
13837,15304,-0.1354166666666666,-12,1
15304,82665,0.1354166666666666,-10,1
15184,43603,0.1354166666666666,-7,1
13098,73813,0.1354166666666666,-7,1
8433,19240,-0.1354166666666666,-19,1
11871,38253,0.1354166666666666,-9,1
20243,44306,0.1354166666666666,-7,1
9607,40268,0.1354166666666666,-5,1
19160,81482,0.1354166666666666,-4,1
8717,21938,-0.1354166666666666,-36,1
20594,81329,0.1354166666666666,-10,1
11161,23203,-0.1354166666666666,-27,1
31539,83435,0.1354166666666666,-5,1
16648,46457,0.1354166666666666,-6,1
15720,50155,0.1354166666666666,-7,1
22130,42729,0.1354166666666666,-4,1
32018,72733,0.1354166666666666,-7,1
12117,48870,0.1354166666666666,-13,1
9296,82452,0.1354166666666666,-13,1
13486,59012,0.1354166666666666,-22,1
6291,10091,0.1354166666666666,-7,1
32018,84279,0.1354166666666666,-6,1
12074,14444,0.1354166666666666,-10,1
10089,59175,0.1354166666666666,-12,1
29045,30269,0.1354166666666666,-8,1
14870,29850,0.1354166666666666,-5,1
18276,42040,0.1354037267080745,-6,1
18276,42040,0.1354037267080745,-6,1
4429,23083,-0.1354005738247627,-10,1
4429,23083,-0.1354005738247627,-10,1
2804,9567,-0.1353400660195444,-15,1
2804,9567,-0.1353400660195444,-15,1
11669,47727,0.1353383458646616,-10,1
9804,69314,0.1353383458646616,-9,1
21687,69918,0.1353383458646616,-9,1
386,1525,0.135337655272372,-29,1
386,1525,0.135337655272372,-29,1
3734,46266,0.1353135313531353,-19,1
4265,15654,-0.1353118130278838,-16,1
4265,15654,-0.1353118130278838,-16,1
3309,14159,0.135306553911205,-9,1
304,18129,-0.1352941176470588,-11,1
15178,62025,0.1352941176470588,-9,1
15178,49454,0.1352941176470588,-9,1
7616,12743,-0.1352941176470588,-31,1
811,11196,-0.1352700490998363,-23,1
811,11196,-0.1352700490998363,-23,1
5597,57767,0.1352657004830917,-10,1
5597,15420,0.1352657004830917,-6,1
9654,40101,0.1352657004830917,-12,1
10805,58137,0.1352657004830917,-19,1
2475,53949,0.1352313167259786,-28,1
13127,18570,-0.1352277753206546,-14,1
13127,18570,-0.1352277753206546,-14,1
3445,6549,-0.1351902173913043,3,0
3445,6549,-0.1351902173913043,3,0
5802,7561,0.1351857138325879,-17,1
5802,7561,0.1351857138325879,-17,1
5975,6840,-0.1351739130434782,-4,1
5975,6840,-0.1351739130434782,-4,1
1163,1500,0.1351706036745406,-46,1
4940,54783,0.1351706036745406,-19,1
3980,36367,0.1351611351611352,-11,1
3980,36367,0.1351611351611352,-11,1
24115,75290,0.1351351351351351,-6,1
15265,28717,0.1351351351351351,-13,1
4524,24842,-0.1351351351351351,-19,1
22079,23779,-0.1351351351351351,-14,1
17957,37125,0.1351351351351351,-11,1
21816,41947,0.1351351351351351,-6,1
10375,77934,0.1351351351351351,-10,1
9477,10665,0.1351351351351351,-7,1
25648,87664,0.1351351351351351,-5,1
13670,75568,0.1351351351351351,-5,1
8225,29182,-0.1351351351351351,-16,1
23984,43929,0.1351351351351351,-6,1
15346,97448,0.1351351351351351,-9,1
27123,98852,0.1351351351351351,-5,1
10683,99491,0.1351351351351351,-4,1
247,11895,-0.1351351351351351,-25,1
14498,41770,0.1351351351351351,-10,1
29182,98428,0.1351351351351351,-8,1
5419,20328,-0.1351351351351351,-5,1
7388,65315,0.1351351351351351,-8,1
13171,21524,-0.1351351351351351,-13,1
21524,76761,0.1351351351351351,-9,1
21524,23816,0.1351351351351351,-17,1
9139,11931,-0.1351351351351351,-11,1
21938,34757,-0.1351351351351351,-11,1
11713,15622,-0.1351351351351351,-14,1
21049,30272,0.1351351351351351,5,0
18835,24476,-0.1351351351351351,-7,1
8872,53311,0.1351351351351351,-4,1
1653,19939,-0.1351351351351351,-32,1
17004,40951,0.1351351351351351,-11,1
18423,98412,0.1351351351351351,-4,1
17477,17582,0.1351351351351351,-13,1
2463,17477,-0.1351351351351351,-26,1
1820,7723,0.1351351351351351,-19,1
2095,6346,-0.1351351351351351,-16,1
11376,26926,0.1351351351351351,-18,1
14066,24413,0.1351351351351351,-6,1
20328,94141,0.1351351351351351,-4,1
22550,50315,0.1351351351351351,-8,1
18647,22189,0.1351351351351351,-38,1
22865,97181,0.1351351351351351,-7,1
18476,98653,0.1351351351351351,-5,1
2471,29872,-0.1351351351351351,-26,1
30613,84675,0.1351351351351351,-4,1
12535,18788,0.1351351351351351,-16,1
1082,10894,-0.1351351351351351,-38,1
21577,87225,0.1351351351351351,-6,1
7522,22105,0.1351351351351351,-11,1
5129,65608,0.1351351351351351,-5,1
4885,18557,-0.1351351351351351,-16,1
28586,96962,0.1351351351351351,-7,1
6992,14635,-0.1351351351351351,-26,1
4621,16142,-0.1351351351351351,-29,1
18476,18587,0.1351351351351351,-6,1
21577,98862,0.1351351351351351,-5,1
29600,68035,0.1351351351351351,-7,1
21577,36564,0.1351351351351351,-7,1
16573,20892,0.1351351351351351,-5,1
34153,98718,0.1351351351351351,-6,1
8414,25585,0.1351351351351351,-15,1
1621,28909,-0.1351351351351351,-144,1
18756,29600,-0.1351351351351351,-19,1
21577,33932,0.1351351351351351,-7,1
15734,77081,0.1351351351351351,-6,1
29600,53052,0.1351351351351351,-7,1
9794,76016,0.1351351351351351,-4,1
17367,23681,-0.1351351351351351,-4,1
17367,23681,-0.1351351351351351,-4,1
1645,13040,-0.135088642435036,-16,1
1645,13040,-0.135088642435036,-16,1
7914,13195,0.1350806451612903,-42,1
553,1442,-0.1350778219835219,-29,1
553,1442,-0.1350778219835219,-29,1
5463,9142,-0.1350715923763273,-9,1
5463,9142,-0.1350715923763273,-9,1
3917,25370,0.135048231511254,-38,1
10775,27457,-0.1350377487989018,-14,1
10775,27457,-0.1350377487989018,-14,1
6134,56193,0.1350210970464135,-4,1
5635,15300,-0.1350166410650281,-11,1
5635,15300,-0.1350166410650281,-11,1
1050,17871,0.135,-11,1
9388,23712,0.1349693251533742,-4,1
5499,61175,0.1349693251533742,-8,1
5499,11104,0.1349693251533742,-17,1
1780,55375,0.1349480968858131,-6,1
17303,20076,0.1349206349206349,-7,1
14664,28518,0.1349206349206349,-12,1
14481,72095,0.1349206349206349,-7,1
14419,18651,0.1349206349206349,-19,1
14419,71993,0.1349206349206349,-8,1
10599,16139,-0.1349206349206349,-10,1
10384,19045,0.1348837209302325,-31,1
10384,22849,-0.1348837209302325,-26,1
10384,22849,-0.1348837209302325,-26,1
6448,8592,0.1348659003831417,2,0
6448,8592,0.1348659003831417,2,0
2990,19889,0.1348600508905852,-12,1
5058,56101,0.1348547717842323,-17,1
598,54226,0.1348497156783103,-19,1
23664,88743,0.1348314606741573,-5,1
11440,86520,0.1348314606741573,-6,1
10379,51588,0.1348314606741573,-12,1
10379,87144,0.1348314606741573,-9,1
534,16519,-0.1348314606741573,-70,1
11755,18415,-0.1348314606741573,-9,1
10200,11440,-0.1348314606741573,-18,1
12176,25862,0.1348314606741573,-15,1
13291,50979,0.1348314606741573,-6,1
30249,68101,0.1348314606741573,-7,1
11440,86521,0.1348314606741573,-6,1
97,16918,-0.1348314606741573,-45,1
16918,61647,0.1348314606741573,-4,1
11696,87408,0.1348314606741573,-5,1
12057,84405,0.1348314606741573,-5,1
22928,86758,0.1348314606741573,-6,1
10467,25223,0.1348314606741573,-16,1
6438,17245,-0.1348314606741573,-18,1
11517,11751,0.1348314606741573,-4,1
9383,61559,0.1348314606741573,-8,1
21560,28715,0.1348314606741573,-10,1
10691,43622,0.1348314606741573,-7,1
27074,29591,0.1348314606741573,-10,1
37661,88637,0.1348314606741573,-7,1
37661,88636,0.1348314606741573,-7,1
22218,36372,0.1348314606741573,-5,1
23305,87836,0.1348314606741573,-5,1
26701,73235,0.1348314606741573,-6,1
27074,65972,0.1348314606741573,-6,1
4678,31694,-0.1348314606741573,-16,1
23484,39785,0.1348314606741573,-7,1
7470,61422,0.1348314606741573,-6,1
16920,32246,0.1348314606741573,-9,1
8266,8768,0.1348314606741573,-14,1
13324,40336,0.1348314606741573,-16,1
23484,88340,0.1348314606741573,-4,1
4482,12478,-0.1348314606741573,-10,1
21560,43109,0.1348314606741573,-9,1
22606,86025,0.1348314606741573,-10,1
12926,87446,0.1348314606741573,-10,1
22928,86759,0.1348314606741573,-6,1
23484,43468,0.1348314606741573,-5,1
3498,4480,0.1347678369195923,-41,1
10364,67662,0.1347517730496454,-8,1
10677,25986,0.1347517730496454,-15,1
9773,29654,0.1347517730496454,-9,1
3112,5294,0.1347517730496454,-25,1
23122,39344,0.1347517730496454,-10,1
3359,24850,-0.1347517730496454,-11,1
5154,14168,-0.1347517730496454,-17,1
7077,32845,0.1347517730496454,2,0
7451,67682,0.1347517730496454,-5,1
15893,68234,0.1347517730496454,-11,1
24850,67649,0.1347517730496454,-6,1
9380,68268,0.1347517730496454,-5,1
1976,11825,-0.1347517730496454,-13,1
11182,20629,0.1347517730496454,-20,1
7123,9294,0.1347150259067357,-14,1
1263,1900,0.1346923525738794,7,0
1263,1900,0.1346923525738794,7,0
15068,17481,0.1346828609986504,-15,1
15068,17481,0.1346828609986504,-15,1
8960,22739,0.1346562721474131,6,0
8960,22739,0.1346562721474131,6,0
4730,4896,0.1346469622331691,-31,1
25212,25213,0.134625322997416,3,0
25212,25213,0.134625322997416,3,0
813,27701,-0.1346196921698505,-27,1
813,27701,-0.1346196921698505,-27,1
11770,14761,-0.1346153846153846,-6,1
11770,14761,-0.1346153846153846,-6,1
25111,45652,0.1346153846153846,-15,1
16993,63468,0.1346153846153846,-6,1
26395,78819,0.1346153846153846,-5,1
9245,25902,0.1346153846153846,-6,1
5689,59829,0.1346153846153846,-4,1
11334,37734,0.1346153846153846,-9,1
11334,64329,0.1346153846153846,-9,1
32463,58732,0.1346153846153846,-16,1
1663,11543,-0.1346153846153846,-4,1
15930,30288,-0.1346153846153846,-9,1
16395,34488,0.1346153846153846,-10,1
11201,26926,0.1346153846153846,-17,1
26395,29740,0.1346153846153846,-9,1
25304,80287,0.1346153846153846,-4,1
20614,60801,0.1346153846153846,-10,1
9913,51350,0.1346153846153846,-6,1
9283,78606,0.1346153846153846,-4,1
25111,26219,0.1346153846153846,-11,1
13525,78174,0.1346153846153846,-5,1
8463,9469,0.1346153846153846,-8,1
6871,35609,0.1346153846153846,-6,1
22527,78536,0.1346153846153846,-7,1
5367,54037,0.1346153846153846,-5,1
25304,80286,0.1346153846153846,-4,1
11812,19645,-0.1346153846153846,-39,1
10556,58596,0.1346153846153846,-12,1
17498,19645,-0.1346153846153846,-18,1
1018,5923,0.1346153846153846,-4,1
10754,11959,-0.1346153846153846,-14,1
10556,64833,0.1346153846153846,-10,1
17910,18045,-0.1346153846153846,-12,1
504,22072,-0.1346153846153846,-19,1
20285,23632,-0.1346153846153846,-6,1
25442,65930,0.1346153846153846,-6,1
25304,80285,0.1346153846153846,-4,1
2168,21656,-0.1346016726644353,-70,1
2168,21656,-0.1346016726644353,-70,1
776,1173,0.1345746931866271,-122,1
1635,54378,0.1345595353339787,-17,1
973,1472,-0.1345246468379329,15,0
973,1472,-0.1345246468379329,15,0
12853,62259,0.1345029239766081,-11,1
6409,61714,0.1345029239766081,-10,1
18756,38354,0.1345029239766081,-12,1
4767,13851,0.1344827586206896,-23,1
925,5016,-0.1344743276283618,-4,1
1734,5016,-0.1344743276283618,-17,1
3794,15415,-0.134453781512605,-7,1
6281,8462,-0.134453781512605,-29,1
12058,16076,0.134453781512605,-17,1
1563,10478,-0.134453781512605,-7,1
10681,31293,0.134453781512605,-17,1
16572,50404,0.134453781512605,-10,1
9880,22256,-0.134453781512605,-25,1
5916,8462,-0.134453781512605,-31,1
11427,22682,0.134453781512605,-20,1
16490,73181,0.134453781512605,-4,1
2767,55050,0.134441087613293,-15,1
1239,44227,0.1344178082191781,-20,1
10269,22692,0.1344086021505376,-12,1
12409,59968,0.1344086021505376,-9,1
8852,35537,0.1344086021505376,-11,1
12616,22532,0.1344086021505376,-15,1
2725,2965,-0.134394341290893,-5,1
2725,2965,-0.134394341290893,-5,1
3422,25889,-0.1343938319744771,-13,1
3422,25889,-0.1343938319744771,-13,1
7762,22954,0.1343873517786561,-28,1
7129,24948,0.1343757488617301,-6,1
7129,24948,0.1343757488617301,-6,1
1688,2824,0.1343457943925233,-36,1
499,10796,-0.1343283582089552,-18,1
24681,49963,0.1343283582089552,-10,1
11995,70109,0.1343283582089552,-5,1
8310,68888,0.1343283582089552,-7,1
7454,69540,0.1343283582089552,-4,1
16556,27738,0.1343283582089552,-9,1
24681,69249,0.1343283582089552,-10,1
3182,3637,0.1343283582089552,-11,1
2949,54850,0.1343283582089552,-13,1
7016,12410,-0.1343283582089552,-13,1
5967,9656,0.1343283582089552,-12,1
17202,69953,0.1343283582089552,-6,1
11995,70110,0.1343283582089552,-5,1
6212,7454,-0.1343283582089552,-14,1
21587,58187,0.1343283582089552,-13,1
46,54,0.1343038906278165,-30,1
46,54,0.1343038906278165,-30,1
2460,53160,0.1342710997442455,-5,1
2721,7119,0.1342592592592592,-32,1
7681,23756,0.1342412451361867,-24,1
5566,10784,-0.1342281879194631,-6,1
20437,65260,0.1342281879194631,-15,1
10746,61643,0.1342281879194631,-11,1
8661,25716,0.1342281879194631,-16,1
12854,20994,0.1342105263157894,-8,1
12854,20994,0.1342105263157894,-8,1
9141,52194,0.1341463414634146,-5,1
21406,81379,0.1341463414634146,-9,1
9744,89528,0.1341463414634146,-7,1
34453,93374,0.1341463414634146,-8,1
3746,17163,0.1341463414634146,-6,1
5085,10678,0.1341463414634146,-38,1
8464,10650,-0.1341463414634146,-16,1
9280,24104,0.1341463414634146,-9,1
18513,92956,0.1341463414634146,-4,1
7436,18936,0.1341463414634146,-6,1
15809,93508,0.1341463414634146,-9,1
14868,35391,0.1341463414634146,-11,1
7710,63597,0.1341463414634146,-6,1
20673,89866,0.1341463414634146,-5,1
26219,30583,0.1341463414634146,-12,1
11622,17661,0.1341463414634146,-13,1
8190,20673,-0.1341463414634146,-13,1
14282,49749,0.1341463414634146,-10,1
15809,20483,0.1341463414634146,-21,1
11733,29198,0.1341463414634146,-15,1
16093,26618,0.1341463414634146,-6,1
11909,31891,0.1341463414634146,-18,1
8825,9693,-0.1341463414634146,-49,1
11159,23293,-0.1341463414634146,-14,1
1141,9510,-0.1341463414634146,-11,1
27683,64366,0.1341463414634146,-5,1
12067,88869,0.1341463414634146,-4,1
14255,19947,-0.1341463414634146,-11,1
11497,88607,0.1341463414634146,-5,1
14047,91968,0.1341463414634146,-8,1
28717,75752,0.1341463414634146,-7,1
7395,59772,0.1341463414634146,3,0
11497,91533,0.1341463414634146,-4,1
14047,91969,0.1341463414634146,-8,1
4671,25490,-0.1341463414634146,-9,1
27683,67310,0.1341463414634146,-5,1
1311,17889,-0.1341463414634146,-7,1
26219,90481,0.1341463414634146,-10,1
426,2022,-0.1341371220020855,-41,1
426,2022,-0.1341371220020855,-41,1
432,1228,-0.1341320752582335,-20,1
432,1228,-0.1341320752582335,-20,1
4011,55926,0.1341222879684418,-8,1
3805,4980,-0.1341186131855159,-29,1
3805,4980,-0.1341186131855159,-29,1
959,979,-0.1341021513435307,-31,1
959,979,-0.1341021513435307,-31,1
3347,3563,0.1340782122905028,-14,1
4939,61313,0.1340782122905028,-4,1
2009,56388,0.134065934065934,-7,1
20783,27535,0.1340579710144928,-5,1
20783,27535,0.1340579710144928,-5,1
2585,27732,-0.134020618556701,-30,1
21591,55176,0.134020618556701,-9,1
16485,82063,0.134020618556701,-10,1
16529,26890,0.134020618556701,-22,1
8574,37118,0.134020618556701,10,0
11646,16795,0.134020618556701,-29,1
20567,81276,0.134020618556701,-7,1
18605,83813,0.134020618556701,-5,1
14336,63852,0.134020618556701,-5,1
18277,33725,0.134020618556701,-6,1
19450,56805,0.134020618556701,-5,1
18746,48927,0.134020618556701,-9,1
11204,81707,0.134020618556701,-7,1
25123,30263,0.134020618556701,-4,1
10645,59583,0.134020618556701,-9,1
19450,77999,0.134020618556701,-5,1
10645,59582,0.134020618556701,-9,1
6192,59349,0.134020618556701,-8,1
7511,27050,0.134020618556701,-10,1
13668,59114,0.134020618556701,-10,1
18788,49025,0.134020618556701,-9,1
30842,39207,0.134020618556701,-13,1
2990,16998,0.1340118744698897,-9,1
4682,23891,0.134,-9,1
4682,23891,0.134,-9,1
10862,41213,0.1339712918660287,-16,1
4327,5836,0.1339712918660287,-46,1
2090,56595,0.1339491916859122,-8,1
12657,21104,0.1339307941249689,-17,1
12657,21104,0.1339307941249689,-17,1
9031,56476,0.1339285714285714,-24,1
5921,7785,0.1339285714285714,-41,1
8451,9341,0.1339285714285714,3,0
9589,12010,0.1339285714285714,-6,1
12989,20873,-0.1339285714285714,-17,1
4515,5974,-0.1339285714285714,-49,1
27618,57470,0.1339285714285714,-5,1
8636,11875,-0.1339285714285714,-39,1
18424,76691,0.1339285714285714,-9,1
27153,76932,0.1339285714285714,-8,1
27618,74754,0.1339285714285714,-6,1
18424,76692,0.1339285714285714,-7,1
4449,8215,-0.1339285714285714,-9,1
2322,56179,0.1338912133891213,-15,1
1312,16652,0.1338912133891213,-26,1
3174,8301,-0.1338669950738916,-7,1
3174,8301,-0.1338669950738916,-7,1
204,211,-0.1338609816662822,-61,1
204,211,-0.1338609816662822,-61,1
601,6414,0.1338592997389585,-37,1
601,6414,0.1338592997389585,-37,1
9353,47819,0.1338582677165354,-8,1
16205,41606,0.1338582677165354,-11,1
21753,72025,0.1338582677165354,-7,1
21753,72024,0.1338582677165354,-4,1
15226,22217,0.1338582677165354,-11,1
7941,8250,0.1338582677165354,-22,1
1918,13833,-0.1338521124258252,-23,1
1918,13833,-0.1338521124258252,-23,1
21094,33628,-0.1338383838383838,-20,1
21094,33628,-0.1338383838383838,-20,1
2027,3037,-0.1338328925457929,-45,1
2027,3037,-0.1338328925457929,-45,1
3947,8108,0.1338289962825278,-17,1
9973,14956,-0.1338238218333664,-12,1
9973,14956,-0.1338238218333664,-12,1
8732,22449,0.1338095238095238,-5,1
8732,22449,0.1338095238095238,-5,1
5760,8874,-0.1338028169014084,-12,1
6052,14201,0.1338028169014084,-9,1
7173,24246,-0.1338028169014084,-18,1
650,16310,-0.1337579617834395,-22,1
1927,10606,-0.1337579617834395,-11,1
10045,17948,-0.1337579617834395,-18,1
11849,64899,0.1337579617834395,-13,1
3107,12350,-0.1337579617834395,-23,1
12350,64122,0.1337579617834395,-11,1
12350,64123,0.1337579617834395,-11,1
8791,46021,0.1337579617834395,-8,1
10,9735,-0.1337459859066444,-40,1
10,9735,-0.1337459859066444,-40,1
4191,43985,0.1337349397590361,-35,1
810,28253,0.1337325349301397,-23,1
9809,9849,-0.1337209302325581,-22,1
3687,5326,0.1337209302325581,-23,1
6860,22410,0.1337209302325581,-15,1
14909,61810,0.1337209302325581,-17,1
6296,39910,0.1337209302325581,-4,1
570,8395,-0.1336907082521117,-16,1
570,8395,-0.1336907082521117,-16,1
13639,42100,0.1336898395721925,-16,1
6283,40954,0.1336898395721925,-15,1
3627,55531,0.1336898395721925,-11,1
6600,15587,-0.133677863910422,-30,1
6600,15587,-0.133677863910422,-30,1
1227,5953,0.1336755673038859,-10,1
1227,5953,0.1336755673038859,-10,1
8075,11945,-0.1336633663366336,-29,1
12789,58592,0.1336633663366336,-17,1
1901,1996,0.1336626356312409,-17,1
1901,1996,0.1336626356312409,-17,1
8038,47417,0.1336405529953917,-10,1
509,4063,-0.1336345289688526,-17,1
509,4063,-0.1336345289688526,-17,1
7499,14538,-0.1336283185840708,-13,1
7499,14538,-0.1336283185840708,-13,1
2923,20846,0.1336206896551724,-9,1
4883,55928,0.1335952848722986,-12,1
285,798,-0.1335301837270341,-26,1
1123,45899,0.1335078534031413,-19,1
3053,56539,0.1334841628959276,-18,1
1043,7892,-0.1334792122538293,-39,1
3125,9768,0.1334622823984526,-15,1
355,1133,-0.1334526459545872,-187,1
355,1133,-0.1334526459545872,-187,1
1975,17104,0.1334120425029516,-27,1
5049,5448,-0.1333470169677066,-16,1
5049,5448,-0.1333470169677066,-16,1
8390,17126,0.1333333333333333,-9,1
11397,59214,0.1333333333333333,-11,1
13381,23870,0.1333333333333333,-15,1
6496,65463,0.1333333333333333,-5,1
15768,31405,0.1333333333333333,-12,1
9677,57951,0.1333333333333333,-12,1
16102,77833,0.1333333333333333,-7,1
34787,100172,0.1333333333333333,-6,1
227,9551,-0.1333333333333333,-28,1
27520,74651,0.1333333333333333,-9,1
24970,25108,-0.1333333333333333,-14,1
4870,16529,0.1333333333333333,-27,1
10275,13196,0.1333333333333333,-26,1
11691,14897,-0.1333333333333333,-15,1
4158,12265,-0.1333333333333333,-56,1
17291,42530,0.1333333333333333,-7,1
12422,16393,0.1333333333333333,-8,1
3112,15702,0.1333333333333333,-22,1
8746,41477,0.1333333333333333,-6,1
17329,59782,0.1333333333333333,-8,1
17269,22484,0.1333333333333333,-7,1
14953,30174,-0.1333333333333333,-11,1
12198,22740,0.1333333333333333,-13,1
8458,65474,0.1333333333333333,-8,1
11674,49979,0.1333333333333333,-6,1
17214,32566,0.1333333333333333,-14,1
18186,86865,0.1333333333333333,-9,1
7531,27993,0.1333333333333333,-5,1
13955,31632,0.1333333333333333,-7,1
9994,48292,0.1333333333333333,-6,1
2188,27154,-0.1333333333333333,-80,1
9994,30500,0.1333333333333333,-9,1
11397,59215,0.1333333333333333,-11,1
17516,70776,0.1333333333333333,-7,1
16074,57248,0.1333333333333333,-11,1
19029,84980,0.1333333333333333,-6,1
13705,73125,0.1333333333333333,-6,1
16936,30694,0.1333333333333333,-13,1
27521,41241,0.1333333333333333,-6,1
19063,34415,-0.1333333333333333,-14,1
3198,12933,-0.1333333333333333,-57,1
5486,13992,0.1333333333333333,-13,1
9792,25117,-0.1333333333333333,-26,1
